prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,R_L18,R_L19,R_L20,R_L21,R_L22,R_L23,dR_L18,dR_L19,dR_L20,dR_L21,dR_L22,dR_L23,DeltaU
g023_weak_distractor,23,5,3,weak_distractor,structure_changing,stable_shift,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",30.690735,43.484592,53.507103,64.135,76.68576,109.48578,2.2416344,7.097164,13.770679,11.773163,13.273048,12.172516,38.462856
g023_competition_balanced,23,5,3,competition_balanced,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label Gold.
Competing fact: Pia is also associated with Iron.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",23.880135,28.498783,33.24403,45.89302,61.445568,96.07884,-4.568966,-7.888645,-6.4923935,-6.4688187,-1.967144,-1.2344208,1.9918394
g023_direct_conflict,23,5,3,direct_conflict,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label Gold.
Direct conflicting fact: Pia has label Iron.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",22.347446,25.740238,33.077934,45.14077,54.179962,92.51612,-6.101654,-10.64719,-6.658489,-7.2210693,-9.23275,-4.797142,-5.180167
g023_closure_update,23,5,3,closure_update,structure_changing,closure,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Old record: Quin has label Gold.
Updated record: Quin has label Iron, not Gold.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",21.869839,15.999986,23.656038,37.48552,61.276775,96.51335,-6.579262,-20.387444,-16.080385,-14.87632,-2.1359367,-0.7999115,-9.616599
g023_closure_override,23,5,3,closure_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items that is grouped under Quin receive label Gold.
Override rule: in this case, items that is grouped under Quin receive label Iron.
Fact: Pia is grouped under Quin.
Question: Which label applies to Pia: Gold or Iron?
Answer with exactly one word:",0.46090794,-1.2054548,-4.0037546,9.552339,-1.5717659,37.153263,-27.988194,-37.592884,-43.740177,-42.8095,-64.98448,-60.16,-104.79123
g023_exception_override,23,5,3,exception_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items connected to Quin use label Gold.
Exception: Pia is a special case and uses label Iron.
Fact: Pia is connected to Quin.
Question: Which label applies to Pia: Gold or Iron?
Answer with exactly one word:",1.9806552,-1.7430773,-0.12518501,14.085293,4.6090107,40.793186,-26.468445,-38.130505,-39.86161,-38.276546,-58.803703,-56.520077,-96.26262
g024_clean,24,6,0,clean,clean,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",-0.2715435,-3.8573437,14.869404,21.311516,20.03011,66.93762,0.0,0.0,0.0,0.0,0.0,0.0,12.397655
g024_rename,24,6,0,rename,relation_preserving,stable,Red,Blue,Green,"Consider a tiny mapping network.
Link one: Sola belongs to Taro.
Link two: Taro is located at Red.
Choose the label reached from Sola: Red or Blue.
One word answer:",3.3700624,8.2044935,20.61406,23.071472,19.958073,73.45201,3.6416059,12.061837,5.7446556,1.7599564,-0.07203674,6.514389,23.514727
g024_permuted,24,6,0,permuted,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 2: Taro is located at Red.
Fact 1: Sola belongs to Taro.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",-2.6390972,-13.457472,7.451193,13.731995,12.136616,55.134327,-2.3675537,-9.600128,-7.418211,-7.579521,-7.8934937,-11.803295,-7.361951
g024_redundant,24,6,0,redundant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Repeated confirmation: Sola still goes through Taro.
Repeated confirmation: Taro still points to Red.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",-1.993525,-5.816414,11.190065,16.858707,16.25137,59.88902,-1.7219815,-1.9590702,-3.6793385,-4.4528084,-3.77874,-7.048603,2.5990791
g024_irrelevant,24,6,0,irrelevant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Irrelevant fact: Una is associated with Green.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",1.8155165,4.594843,25.50851,30.440332,34.735394,81.94977,2.08706,8.452187,10.639107,9.128817,14.705284,15.012146,38.77259
g024_paraphrase,24,6,0,paraphrase,relation_preserving,stable,Red,Blue,Green,"In this example, Sola reaches Taro.
The destination connected to Taro is Red.
Based on those two links, select the label for Sola: Red or Blue.
Answer:",6.709071,-2.663292,14.173586,18.681559,12.903172,60.617306,6.9806147,1.1940517,-0.69581795,-2.6299572,-7.126938,-6.3203163,6.11493
g024_weak_distractor,24,6,0,weak_distractor,structure_changing,stable_shift,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",3.3744202,2.7766266,26.832607,31.216835,29.562538,77.22137,3.6459637,6.6339703,11.963203,9.905319,9.532429,10.283745,34.265804
g024_competition_balanced,24,6,0,competition_balanced,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Competing fact: Sola is also associated with Blue.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",2.636742,-0.653141,19.16673,23.834862,21.447487,68.27165,2.9082856,3.2042027,4.297327,2.523346,1.4173775,1.3340302,18.23374
g024_direct_conflict,24,6,0,direct_conflict,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Direct conflicting fact: Sola is located at Blue.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",3.6728325,-2.2622337,17.3657,22.05278,15.076447,58.58185,3.944376,1.5951099,2.496296,0.74126434,-4.953663,-8.355774,8.264858
g024_closure_update,24,6,0,closure_update,structure_changing,closure,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Old record: Taro is located at Red.
Updated record: Taro is located at Blue, not Red.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",-4.343625,-17.10798,6.271515,13.055769,9.930794,52.481544,-4.0720816,-13.250637,-8.597889,-8.255747,-10.099316,-14.456078,-12.181165
g024_closure_override,24,6,0,closure_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items that belongs to Taro receive label Red.
Override rule: in this case, items that belongs to Taro receive label Blue.
Fact: Sola belongs to Taro.
Question: Which label applies to Sola: Red or Blue?
Answer with exactly one word:",-25.700584,-36.47568,-30.499237,-22.541336,-39.783947,-10.77356,-25.42904,-32.61834,-45.36864,-43.85285,-59.814056,-77.71118,-109.96922
g024_exception_override,24,6,0,exception_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items connected to Taro use label Red.
Exception: Sola is a special case and uses label Blue.
Fact: Sola is connected to Taro.
Question: Which label applies to Sola: Red or Blue?
Answer with exactly one word:",-25.03528,-38.78771,-26.464067,-18.750784,-30.31392,-3.9435349,-24.763737,-34.930367,-41.333473,-40.0623,-50.34403,-70.88116,-99.11437
g025_clean,25,6,1,clean,clean,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",11.252887,17.224777,22.879631,36.343338,65.71192,96.79939,0.0,0.0,0.0,0.0,0.0,0.0,12.397655
g025_rename,25,6,1,rename,relation_preserving,stable,Green,Yellow,North,"Consider a tiny mapping network.
Link one: Sola is assigned to Taro.
Link two: Taro maps to Green.
Choose the label reached from Sola: Green or Yellow.
One word answer:",7.876352,23.00237,26.725441,36.732338,67.081055,98.70332,-3.376535,5.7775936,3.84581,0.38899994,1.369133,1.9039307,16.974224
g025_permuted,25,6,1,permuted,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 2: Taro maps to Green.
Fact 1: Sola is assigned to Taro.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",13.718915,15.116148,23.12099,37.341755,66.51491,100.29433,2.4660282,-2.1086292,0.24135971,0.9984169,0.80298615,3.494934,14.922056
g025_redundant,25,6,1,redundant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Repeated confirmation: Sola still goes through Taro.
Repeated confirmation: Taro still points to Green.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",3.1953526,8.3763275,17.915676,31.902462,58.262917,90.20732,-8.057534,-8.84845,-4.963955,-4.440876,-7.449005,-6.5920715,-3.245513
g025_irrelevant,25,6,1,irrelevant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Irrelevant fact: Una is associated with North.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",11.305263,20.580042,28.26678,39.550026,71.54576,102.8488,0.052375793,3.3552647,5.38715,3.206688,5.8338394,6.049408,23.054665
g025_paraphrase,25,6,1,paraphrase,relation_preserving,stable,Green,Yellow,North,"In this example, Sola reaches Taro.
The destination connected to Taro is Green.
Based on those two links, select the label for Sola: Green or Yellow.
Answer:",5.9722204,11.203436,25.772253,42.16861,65.859344,101.41892,-5.2806664,-6.0213413,2.892622,5.8252716,0.14742279,4.6195297,15.115522
g025_weak_distractor,25,6,1,weak_distractor,structure_changing,stable_shift,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",16.211884,26.00887,33.74083,43.65573,77.33421,109.101776,4.958997,8.784092,10.861198,7.312393,11.622292,12.302383,35.923977
g025_competition_balanced,25,6,1,competition_balanced,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Competing fact: Sola is also associated with Yellow.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",2.3794384,9.668312,21.46566,35.308147,69.36704,101.70525,-8.873448,-7.556465,-1.413971,-1.0351906,3.6551208,4.905861,11.367024
g025_direct_conflict,25,6,1,direct_conflict,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Direct conflicting fact: Sola maps to Yellow.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",1.8554373,9.265856,18.54498,31.495333,60.71949,95.977554,-9.3974495,-7.9589214,-4.334652,-4.8480053,-4.9924316,-0.8218384,1.0737658
g025_closure_update,25,6,1,closure_update,structure_changing,closure,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Old record: Taro maps to Green.
Updated record: Taro maps to Yellow, not Green.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",-3.7706814,-12.718227,4.7428246,18.446962,51.05213,88.684296,-15.023568,-29.943005,-18.136806,-17.896376,-14.65979,-8.115097,-26.828106
g025_closure_override,25,6,1,closure_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items that is assigned to Taro receive label Green.
Override rule: in this case, items that is assigned to Taro receive label Yellow.
Fact: Sola is assigned to Taro.
Question: Which label applies to Sola: Green or Yellow?
Answer with exactly one word:",-21.8736,-31.87459,-31.690437,-14.287089,2.637352,41.203175,-33.126488,-49.099365,-54.57007,-50.63043,-63.07457,-55.59622,-113.84802
g025_exception_override,25,6,1,exception_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items connected to Taro use label Green.
Exception: Sola is a special case and uses label Yellow.
Fact: Sola is connected to Taro.
Question: Which label applies to Sola: Green or Yellow?
Answer with exactly one word:",-21.81431,-34.05644,-30.760532,-13.915184,2.4545288,38.81318,-33.067196,-51.281216,-53.640163,-50.258522,-63.257393,-57.986214,-115.35496
g026_clean,26,6,2,clean,clean,stable,North,South,East,"You are given a small relation graph.
Fact 1: Sola is part of Taro.
Fact 2: Taro points to North.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",12.368023,6.9145737,25.2128,31.082256,27.322021,25.307228,0.0,0.0,0.0,0.0,0.0,0.0,12.397655
g026_rename,26,6,2,rename,relation_preserving,stable,North,South,East,"Consider a tiny mapping network.
Link one: Sola is part of Taro.
Link two: Taro points to North.
Choose the label reached from Sola: North or South.
One word answer:",11.618313,18.272448,30.829235,32.89491,31.811554,26.308914,-0.7497101,11.357874,5.616436,1.8126526,4.4895325,1.0016861,21.816353
g026_permuted,26,6,2,permuted,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 2: Taro points to North.
Fact 1: Sola is part of Taro.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",16.206123,10.193462,31.160133,36.914703,35.836082,35.625046,3.8381004,3.2788887,5.9473343,5.832447,8.514061,10.317818,28.663319
g026_redundant,26,6,2,redundant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Sola is part of Taro.
Fact 2: Taro points to North.
Repeated confirmation: Sola still goes through Taro.
Repeated confirmation: Taro still points to North.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",9.887995,4.069027,25.495728,31.376331,26.246002,24.558533,-2.4800282,-2.8455467,0.28292847,0.294075,-1.0760193,-0.7486954,10.203036
