prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,R_L19,R_L20,R_L21,R_L22,R_L23,R_L24,R_L25,dR_L19,dR_L20,dR_L21,dR_L22,dR_L23,dR_L24,dR_L25,DeltaU
g023_weak_distractor,23,5,3,weak_distractor,structure_changing,stable_shift,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",3.4102075,2.2757778,0.8957145,1.0297008,-0.17970729,1.7046146,2.6782944,0.3165667,-0.10358262,0.72007906,1.1119897,0.31855178,1.0439258,2.4295542,5.3317995
g023_competition_balanced,23,5,3,competition_balanced,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label Gold.
Competing fact: Pia is also associated with Iron.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",3.3865395,2.2800477,0.4224006,-1.9842999,-2.3381543,-0.4435339,0.17003489,0.29289865,-0.09931278,0.24676514,-1.9020109,-1.8398952,-1.1042228,-0.07870531,0.5373266
g023_direct_conflict,23,5,3,direct_conflict,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Fact 2: Quin has label Gold.
Direct conflicting fact: Pia has label Iron.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",3.44114,2.165042,-0.026732206,-3.1448765,-5.485384,-3.8326726,-2.2384443,0.34749913,-0.21431851,-0.20236766,-3.0625875,-4.987125,-4.4933615,-2.4871845,-4.6935453
g023_closure_update,23,5,3,closure_update,structure_changing,closure,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Pia is grouped under Quin.
Old record: Quin has label Gold.
Updated record: Quin has label Iron, not Gold.
Question: Which label is associated with Pia: Gold or Iron?
Answer with exactly one word:",3.4099972,2.1672344,-1.2971418,-5.03416,-7.234579,-8.704981,-6.3473644,0.31635642,-0.21212602,-1.4727772,-4.9518714,-6.73632,-9.365669,-6.5961046,-11.3344755
g023_closure_override,23,5,3,closure_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items that is grouped under Quin receive label Gold.
Override rule: in this case, items that is grouped under Quin receive label Iron.
Fact: Pia is grouped under Quin.
Question: Which label applies to Pia: Gold or Iron?
Answer with exactly one word:",3.6073751,2.6272616,-0.106232405,-3.7235963,-5.3815117,-8.355578,-7.092937,0.51373434,0.2479012,-0.28186786,-3.6413074,-4.8832526,-9.016268,-7.341677,-9.9589405
g023_exception_override,23,5,3,exception_override,structure_changing,closure,Gold,Iron,Red,"You are given a rule system.
General rule: items connected to Quin use label Gold.
Exception: Pia is a special case and uses label Iron.
Fact: Pia is connected to Quin.
Question: Which label applies to Pia: Gold or Iron?
Answer with exactly one word:",3.736629,3.14952,0.6383668,-2.7488723,-5.195389,-6.925354,-6.2075195,0.6429882,0.7701595,0.46273136,-2.6665833,-4.6971297,-7.586043,-6.4562597,-8.096313
g024_clean,24,6,0,clean,clean,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",1.2528342,1.5454462,1.5650655,1.2737966,1.2904449,1.1273141,5.2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8346574
g024_rename,24,6,0,rename,relation_preserving,stable,Red,Blue,Green,"Consider a tiny mapping network.
Link one: Sola belongs to Taro.
Link two: Taro is located at Red.
Choose the label reached from Sola: Red or Blue.
One word answer:",0.9453554,1.7102569,2.1198335,4.734824,5.2879677,5.6306257,8.812482,-0.3074788,0.16481078,0.55476797,3.4610276,3.9975228,4.5033116,3.5981817,10.639241
g024_permuted,24,6,0,permuted,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 2: Taro is located at Red.
Fact 1: Sola belongs to Taro.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",1.5391686,1.8495293,2.3538444,2.1193454,2.345521,1.8569136,6.003608,0.2863344,0.3040831,0.7887789,0.84554887,1.0550761,0.7295995,0.7893081,4.599636
g024_redundant,24,6,0,redundant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Repeated confirmation: Sola still goes through Taro.
Repeated confirmation: Taro still points to Red.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",1.0192717,0.9331675,1.8167518,3.4971194,3.5673919,3.32345,7.112859,-0.23356247,-0.61227864,0.25168633,2.2233229,2.276947,2.196136,1.8985586,7.0322027
g024_irrelevant,24,6,0,irrelevant,relation_preserving,stable,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Irrelevant fact: Una is associated with Green.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",1.2368364,1.7179333,1.6360513,1.5680604,1.3785877,0.007903099,4.710617,-0.015997767,0.17248714,0.070985794,0.29426384,0.08814287,-1.119411,-0.5036831,2.097456
g024_paraphrase,24,6,0,paraphrase,relation_preserving,stable,Red,Blue,Green,"In this example, Sola reaches Taro.
The destination connected to Taro is Red.
Based on those two links, select the label for Sola: Red or Blue.
Answer:",3.2743452,3.4275835,4.1734295,6.980042,7.835728,7.318361,10.78745,2.021511,1.8821373,2.608364,5.7062454,6.5452833,6.1910467,5.5731497,15.078713
g024_weak_distractor,24,6,0,weak_distractor,structure_changing,stable_shift,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Weak note: some unrelated source mentions Blue, but does not update the graph.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",1.3224647,1.4102384,1.9031941,2.519812,2.1239042,2.2503424,6.7928667,0.0696305,-0.13520777,0.33812857,1.2460155,0.8334594,1.1230283,1.5785666,5.2062263
g024_competition_balanced,24,6,0,competition_balanced,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Competing fact: Sola is also associated with Blue.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",1.5290288,1.0650734,1.5795413,-0.48723078,-1.130722,-1.1647005,3.5089502,0.27619457,-0.4803728,0.014475822,-1.7610273,-2.421167,-2.2920146,-1.7053499,-1.2570856
g024_direct_conflict,24,6,0,direct_conflict,structure_changing,competition,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Fact 2: Taro is located at Red.
Direct conflicting fact: Sola is located at Blue.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",1.8371028,1.5842836,2.2352695,0.31754112,-1.1839023,-0.7445612,4.2189913,0.58426857,0.038837433,0.67020404,-0.95625544,-2.474347,-1.8718753,-0.9953089,-0.26294923
g024_closure_update,24,6,0,closure_update,structure_changing,closure,Red,Blue,Green,"You are given a small relation graph.
Fact 1: Sola belongs to Taro.
Old record: Taro is located at Red.
Updated record: Taro is located at Blue, not Red.
Question: Which label is associated with Sola: Red or Blue?
Answer with exactly one word:",1.9049591,1.3069043,1.7123882,-0.79531646,-1.4658799,-2.4305258,2.5537758,0.6521249,-0.23854184,0.14732265,-2.069113,-2.7563248,-3.5578399,-2.6605244,-2.731716
g024_closure_override,24,6,0,closure_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items that belongs to Taro receive label Red.
Override rule: in this case, items that belongs to Taro receive label Blue.
Fact: Sola belongs to Taro.
Question: Which label applies to Sola: Red or Blue?
Answer with exactly one word:",1.836544,1.2893564,1.6013958,-1.0891004,-2.197659,-4.055483,-0.13886356,0.58370984,-0.2560898,0.036330342,-2.362897,-3.4881039,-5.182797,-5.3531637,-5.5317135
g024_exception_override,24,6,0,exception_override,structure_changing,closure,Red,Blue,Green,"You are given a rule system.
General rule: items connected to Taro use label Red.
Exception: Sola is a special case and uses label Blue.
Fact: Sola is connected to Taro.
Question: Which label applies to Sola: Red or Blue?
Answer with exactly one word:",1.9745295,1.6669921,2.1592345,-0.17130423,-2.1020746,-2.7803469,0.8264494,0.7216953,0.12154591,0.594169,-1.4451008,-3.3925195,-3.907661,-4.3878508,-3.811836
g025_clean,25,6,1,clean,clean,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",-1.096875,-0.48269695,0.47794175,0.72306323,2.8583484,3.7938204,4.611055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8346574
g025_rename,25,6,1,rename,relation_preserving,stable,Green,Yellow,North,"Consider a tiny mapping network.
Link one: Sola is assigned to Taro.
Link two: Taro maps to Green.
Choose the label reached from Sola: Green or Yellow.
One word answer:",-0.1500535,0.30434614,1.2586937,2.667286,5.0615015,7.2202725,7.5904136,0.94682145,0.7870431,0.78075194,1.9442227,2.2031531,3.4264522,2.9793587,8.318276
g025_permuted,25,6,1,permuted,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 2: Taro maps to Green.
Fact 1: Sola is assigned to Taro.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",-1.2817807,-0.8783766,-0.0528481,0.93470407,3.4100986,4.0749454,5.1562376,-0.18490577,-0.39567965,-0.53078985,0.21164083,0.5517502,0.28112507,0.5451827,3.5477216
g025_redundant,25,6,1,redundant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Repeated confirmation: Sola still goes through Taro.
Repeated confirmation: Taro still points to Green.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",-1.1229041,-0.8214748,0.034701467,1.7225797,3.7734902,5.0860543,6.154916,-0.02602911,-0.33877784,-0.44324028,0.9995165,0.9151418,1.292234,1.5438609,5.1448355
g025_irrelevant,25,6,1,irrelevant,relation_preserving,stable,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Irrelevant fact: Una is associated with North.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",-1.043273,-0.7592449,-0.14060748,-0.5485759,1.9083083,2.7809067,3.8009343,0.05360198,-0.27654797,-0.6185492,-1.2716391,-0.9500401,-1.0129137,-0.8101206,0.8008151
g025_paraphrase,25,6,1,paraphrase,relation_preserving,stable,Green,Yellow,North,"In this example, Sola reaches Taro.
The destination connected to Taro is Green.
Based on those two links, select the label for Sola: Green or Yellow.
Answer:",-0.17735928,-0.17619914,0.014302492,2.3177042,4.9671273,7.1909394,7.171189,0.91951567,0.3064978,-0.46363926,1.594641,2.108779,3.397119,2.560134,7.760805
g025_weak_distractor,25,6,1,weak_distractor,structure_changing,stable_shift,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Weak note: some unrelated source mentions Yellow, but does not update the graph.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",-1.0904145,-1.1497085,-0.14584559,0.2242341,2.6597037,3.374065,5.4663296,0.0064604282,-0.66701156,-0.62378734,-0.49882913,-0.19864464,-0.41975546,0.8552747,2.631368
g025_competition_balanced,25,6,1,competition_balanced,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Competing fact: Sola is also associated with Yellow.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",-1.3566658,-1.2894255,-0.4361906,-1.530377,0.69424033,1.4545665,2.9132652,-0.2597909,-0.80672854,-0.91413236,-2.2534404,-2.164108,-2.339254,-1.6977897,-1.4642828
g025_direct_conflict,25,6,1,direct_conflict,structure_changing,competition,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Fact 2: Taro maps to Green.
Direct conflicting fact: Sola maps to Yellow.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",-1.204842,-1.5885587,-0.5505041,-1.8324494,-0.33519554,-0.22880507,1.7488527,-0.10796702,-1.1058617,-1.0284458,-2.5555127,-3.193544,-4.0226254,-2.8622022,-3.6850708
g025_closure_update,25,6,1,closure_update,structure_changing,closure,Green,Yellow,North,"You are given a small relation graph.
Fact 1: Sola is assigned to Taro.
Old record: Taro maps to Green.
Updated record: Taro maps to Yellow, not Green.
Question: Which label is associated with Sola: Green or Yellow?
Answer with exactly one word:",-1.3791609,-1.7208499,-0.811843,-1.5017877,0.68507814,1.590383,2.5236382,-0.28228593,-1.238153,-1.2897847,-2.224851,-2.1732702,-2.2034373,-2.0874166,-1.6385982
g025_closure_override,25,6,1,closure_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items that is assigned to Taro receive label Green.
Override rule: in this case, items that is assigned to Taro receive label Yellow.
Fact: Sola is assigned to Taro.
Question: Which label applies to Sola: Green or Yellow?
Answer with exactly one word:",-1.3811123,-1.510977,-0.46791667,-0.8668097,0.5902407,-0.3372631,1.4786854,-0.28423738,-1.02828,-0.9458584,-1.589873,-2.2681077,-4.1310835,-3.1323695,-3.0523875
g025_exception_override,25,6,1,exception_override,structure_changing,closure,Green,Yellow,North,"You are given a rule system.
General rule: items connected to Taro use label Green.
Exception: Sola is a special case and uses label Yellow.
Fact: Sola is connected to Taro.
Question: Which label applies to Sola: Green or Yellow?
Answer with exactly one word:",-1.2269149,-1.3564963,-0.67324567,-0.6897583,0.64404535,1.3632736,2.6846542,-0.13003993,-0.8737994,-1.1511874,-1.4128215,-2.214303,-2.4305468,-1.9264007,-1.3540208
g026_clean,26,6,2,clean,clean,stable,North,South,East,"You are given a small relation graph.
Fact 1: Sola is part of Taro.
Fact 2: Taro points to North.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",-0.15327415,1.8741374,2.1757383,-0.5340729,-0.21627331,0.35560036,-0.5104046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8346574
g026_rename,26,6,2,rename,relation_preserving,stable,North,South,East,"Consider a tiny mapping network.
Link one: Sola is part of Taro.
Link two: Taro points to North.
Choose the label reached from Sola: North or South.
One word answer:",-0.3456102,1.7859085,1.4398732,2.23458,2.5533562,2.7982388,2.509781,-0.19233605,-0.08822894,-0.7358651,2.768653,2.7696295,2.4426384,3.0201855,8.141617
g026_permuted,26,6,2,permuted,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 2: Taro points to North.
Fact 1: Sola is part of Taro.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",0.033320725,1.4935333,1.281323,-1.5398021,-1.1258717,-0.56326675,-1.713726,0.18659487,-0.38060415,-0.8944154,-1.0057292,-0.90959835,-0.9188671,-1.2033215,0.7500019
g026_redundant,26,6,2,redundant,relation_preserving,stable,North,South,East,"You are given a small relation graph.
Fact 1: Sola is part of Taro.
Fact 2: Taro points to North.
Repeated confirmation: Sola still goes through Taro.
Repeated confirmation: Taro still points to North.
Question: Which label is associated with Sola: North or South?
Answer with exactly one word:",-0.17695981,1.2050343,1.4173107,-1.2542758,-0.6832142,0.15242958,-0.796196,-0.023685664,-0.66910315,-0.7584276,-0.7202029,-0.46694088,-0.20317078,-0.2857914,1.9504219
