task,gamma,prompt_id,metric,value
lexical_disjoint,0.25,lexical_023_untrusted_conflict,leave_one_out_alignment,-0.32831767201423645
lexical_disjoint,0.25,lexical_023_asserted_conflict,leave_one_out_alignment,-0.3284249007701874
lexical_disjoint,0.25,lexical_023_explicit_correction,leave_one_out_alignment,-0.3257363438606262
lexical_disjoint,0.25,lexical_023_final_recheck,leave_one_out_alignment,-0.3317039906978607
lexical_disjoint,0.25,lexical_024_clean,leave_one_out_alignment,-0.32331714034080505
lexical_disjoint,0.25,lexical_024_paraphrase,leave_one_out_alignment,-0.3277376890182495
lexical_disjoint,0.25,lexical_024_untrusted_conflict,leave_one_out_alignment,-0.3257080018520355
lexical_disjoint,0.25,lexical_024_asserted_conflict,leave_one_out_alignment,-0.3241950273513794
lexical_disjoint,0.25,lexical_024_explicit_correction,leave_one_out_alignment,-0.3228415548801422
lexical_disjoint,0.25,lexical_024_final_recheck,leave_one_out_alignment,-0.33071577548980713
lexical_disjoint,0.25,lexical_025_clean,leave_one_out_alignment,-0.31973445415496826
lexical_disjoint,0.25,lexical_025_paraphrase,leave_one_out_alignment,-0.3244985044002533
lexical_disjoint,0.25,lexical_025_untrusted_conflict,leave_one_out_alignment,-0.32228362560272217
lexical_disjoint,0.25,lexical_025_asserted_conflict,leave_one_out_alignment,-0.32212477922439575
lexical_disjoint,0.25,lexical_025_explicit_correction,leave_one_out_alignment,-0.3209267258644104
lexical_disjoint,0.25,lexical_025_final_recheck,leave_one_out_alignment,-0.32929667830467224
lexical_disjoint,0.25,lexical_026_clean,leave_one_out_alignment,-0.3210078477859497
lexical_disjoint,0.25,lexical_026_paraphrase,leave_one_out_alignment,-0.3253636956214905
lexical_disjoint,0.25,lexical_026_untrusted_conflict,leave_one_out_alignment,-0.32484161853790283
lexical_disjoint,0.25,lexical_026_asserted_conflict,leave_one_out_alignment,-0.3237813115119934
lexical_disjoint,0.25,lexical_026_explicit_correction,leave_one_out_alignment,-0.3202967345714569
lexical_disjoint,0.25,lexical_026_final_recheck,leave_one_out_alignment,-0.3302740454673767
lexical_disjoint,0.25,lexical_027_clean,leave_one_out_alignment,-0.32625919580459595
lexical_disjoint,0.25,lexical_027_paraphrase,leave_one_out_alignment,-0.33025500178337097
lexical_disjoint,0.25,lexical_027_untrusted_conflict,leave_one_out_alignment,-0.32989636063575745
lexical_disjoint,0.25,lexical_027_asserted_conflict,leave_one_out_alignment,-0.328314870595932
lexical_disjoint,0.25,lexical_027_explicit_correction,leave_one_out_alignment,-0.3249996602535248
lexical_disjoint,0.25,lexical_027_final_recheck,leave_one_out_alignment,-0.3337233364582062
lexical_disjoint,0.25,lexical_028_clean,leave_one_out_alignment,-0.32139676809310913
lexical_disjoint,0.25,lexical_028_paraphrase,leave_one_out_alignment,-0.3258262574672699
lexical_disjoint,0.25,lexical_028_untrusted_conflict,leave_one_out_alignment,-0.3244415521621704
lexical_disjoint,0.25,lexical_028_asserted_conflict,leave_one_out_alignment,-0.3263806998729706
lexical_disjoint,0.25,lexical_028_explicit_correction,leave_one_out_alignment,-0.3216676115989685
lexical_disjoint,0.25,lexical_028_final_recheck,leave_one_out_alignment,-0.3286837935447693
lexical_disjoint,0.25,lexical_029_clean,leave_one_out_alignment,-0.3256189525127411
lexical_disjoint,0.25,lexical_029_paraphrase,leave_one_out_alignment,-0.33003559708595276
lexical_disjoint,0.25,lexical_029_untrusted_conflict,leave_one_out_alignment,-0.32798540592193604
lexical_disjoint,0.25,lexical_029_asserted_conflict,leave_one_out_alignment,-0.3267441987991333
lexical_disjoint,0.25,lexical_029_explicit_correction,leave_one_out_alignment,-0.3243902027606964
lexical_disjoint,0.25,lexical_029_final_recheck,leave_one_out_alignment,-0.3328947424888611
lexical_disjoint,0.25,lexical_030_clean,leave_one_out_alignment,-0.3266385495662689
lexical_disjoint,0.25,lexical_030_paraphrase,leave_one_out_alignment,-0.3284794092178345
lexical_disjoint,0.25,lexical_030_untrusted_conflict,leave_one_out_alignment,-0.32737913727760315
lexical_disjoint,0.25,lexical_030_asserted_conflict,leave_one_out_alignment,-0.3261037766933441
lexical_disjoint,0.25,lexical_030_explicit_correction,leave_one_out_alignment,-0.32455018162727356
lexical_disjoint,0.25,lexical_030_final_recheck,leave_one_out_alignment,-0.3306794762611389
lexical_disjoint,0.25,lexical_031_clean,leave_one_out_alignment,-0.32481464743614197
lexical_disjoint,0.25,lexical_031_paraphrase,leave_one_out_alignment,-0.32832959294319153
lexical_disjoint,0.25,lexical_031_untrusted_conflict,leave_one_out_alignment,-0.32637861371040344
lexical_disjoint,0.25,lexical_031_asserted_conflict,leave_one_out_alignment,-0.3244814872741699
lexical_disjoint,0.25,lexical_031_explicit_correction,leave_one_out_alignment,-0.3238506317138672
lexical_disjoint,0.25,lexical_031_final_recheck,leave_one_out_alignment,-0.3299655616283417
lexical_disjoint,0.5,lexical_016_clean,future_alignment,-0.14791567623615265
lexical_disjoint,0.5,lexical_016_paraphrase,future_alignment,-0.14491958916187286
lexical_disjoint,0.5,lexical_016_untrusted_conflict,future_alignment,-0.1474185287952423
lexical_disjoint,0.5,lexical_016_asserted_conflict,future_alignment,-0.1457947939634323
lexical_disjoint,0.5,lexical_016_explicit_correction,future_alignment,-0.146042138338089
lexical_disjoint,0.5,lexical_016_final_recheck,future_alignment,-0.14585627615451813
lexical_disjoint,0.5,lexical_017_clean,future_alignment,-0.14480116963386536
lexical_disjoint,0.5,lexical_017_paraphrase,future_alignment,-0.14607129991054535
lexical_disjoint,0.5,lexical_017_untrusted_conflict,future_alignment,-0.146340474486351
lexical_disjoint,0.5,lexical_017_asserted_conflict,future_alignment,-0.14411544799804688
lexical_disjoint,0.5,lexical_017_explicit_correction,future_alignment,-0.14424966275691986
lexical_disjoint,0.5,lexical_017_final_recheck,future_alignment,-0.14489589631557465
lexical_disjoint,0.5,lexical_018_clean,future_alignment,-0.14321883022785187
lexical_disjoint,0.5,lexical_018_paraphrase,future_alignment,-0.1414363831281662
lexical_disjoint,0.5,lexical_018_untrusted_conflict,future_alignment,-0.14606238901615143
lexical_disjoint,0.5,lexical_018_asserted_conflict,future_alignment,-0.14375686645507812
lexical_disjoint,0.5,lexical_018_explicit_correction,future_alignment,-0.1445046216249466
lexical_disjoint,0.5,lexical_018_final_recheck,future_alignment,-0.14552311599254608
lexical_disjoint,0.5,lexical_019_clean,future_alignment,-0.13947120308876038
lexical_disjoint,0.5,lexical_019_paraphrase,future_alignment,-0.1406567245721817
lexical_disjoint,0.5,lexical_019_untrusted_conflict,future_alignment,-0.14185671508312225
lexical_disjoint,0.5,lexical_019_asserted_conflict,future_alignment,-0.14044822752475739
lexical_disjoint,0.5,lexical_019_explicit_correction,future_alignment,-0.1408563256263733
lexical_disjoint,0.5,lexical_019_final_recheck,future_alignment,-0.14407266676425934
lexical_disjoint,0.5,lexical_020_clean,future_alignment,-0.15090593695640564
lexical_disjoint,0.5,lexical_020_paraphrase,future_alignment,-0.14869476854801178
lexical_disjoint,0.5,lexical_020_untrusted_conflict,future_alignment,-0.1530064046382904
lexical_disjoint,0.5,lexical_020_asserted_conflict,future_alignment,-0.14973308145999908
lexical_disjoint,0.5,lexical_020_explicit_correction,future_alignment,-0.15000636875629425
lexical_disjoint,0.5,lexical_020_final_recheck,future_alignment,-0.15005818009376526
lexical_disjoint,0.5,lexical_021_clean,future_alignment,-0.1445402204990387
lexical_disjoint,0.5,lexical_021_paraphrase,future_alignment,-0.14496473968029022
lexical_disjoint,0.5,lexical_021_untrusted_conflict,future_alignment,-0.14792047441005707
lexical_disjoint,0.5,lexical_021_asserted_conflict,future_alignment,-0.14457187056541443
lexical_disjoint,0.5,lexical_021_explicit_correction,future_alignment,-0.1459711641073227
lexical_disjoint,0.5,lexical_021_final_recheck,future_alignment,-0.14613409340381622
lexical_disjoint,0.5,lexical_022_clean,future_alignment,-0.14337840676307678
lexical_disjoint,0.5,lexical_022_paraphrase,future_alignment,-0.14456717669963837
lexical_disjoint,0.5,lexical_022_untrusted_conflict,future_alignment,-0.14509217441082
lexical_disjoint,0.5,lexical_022_asserted_conflict,future_alignment,-0.14260908961296082
lexical_disjoint,0.5,lexical_022_explicit_correction,future_alignment,-0.14379318058490753
lexical_disjoint,0.5,lexical_022_final_recheck,future_alignment,-0.14537298679351807
lexical_disjoint,0.5,lexical_023_clean,future_alignment,-0.15000168979167938
lexical_disjoint,0.5,lexical_023_paraphrase,future_alignment,-0.14652536809444427
lexical_disjoint,0.5,lexical_023_untrusted_conflict,future_alignment,-0.14896346628665924
lexical_disjoint,0.5,lexical_023_asserted_conflict,future_alignment,-0.1473570168018341
lexical_disjoint,0.5,lexical_023_explicit_correction,future_alignment,-0.1470281332731247
lexical_disjoint,0.5,lexical_023_final_recheck,future_alignment,-0.14751847088336945
lexical_disjoint,0.5,lexical_024_clean,future_alignment,-0.14322173595428467
lexical_disjoint,0.5,lexical_024_paraphrase,future_alignment,-0.14415767788887024
lexical_disjoint,0.5,lexical_024_untrusted_conflict,future_alignment,-0.14521849155426025
lexical_disjoint,0.5,lexical_024_asserted_conflict,future_alignment,-0.14197908341884613
lexical_disjoint,0.5,lexical_024_explicit_correction,future_alignment,-0.14358794689178467
lexical_disjoint,0.5,lexical_024_final_recheck,future_alignment,-0.14577434957027435
lexical_disjoint,0.5,lexical_025_clean,future_alignment,-0.1401001662015915
lexical_disjoint,0.5,lexical_025_paraphrase,future_alignment,-0.14092782139778137
lexical_disjoint,0.5,lexical_025_untrusted_conflict,future_alignment,-0.14283624291419983
lexical_disjoint,0.5,lexical_025_asserted_conflict,future_alignment,-0.1411263644695282
lexical_disjoint,0.5,lexical_025_explicit_correction,future_alignment,-0.14259073138237
lexical_disjoint,0.5,lexical_025_final_recheck,future_alignment,-0.14485983550548553
lexical_disjoint,0.5,lexical_026_clean,future_alignment,-0.14260098338127136
lexical_disjoint,0.5,lexical_026_paraphrase,future_alignment,-0.14175626635551453
lexical_disjoint,0.5,lexical_026_untrusted_conflict,future_alignment,-0.14506497979164124
lexical_disjoint,0.5,lexical_026_asserted_conflict,future_alignment,-0.14338591694831848
lexical_disjoint,0.5,lexical_026_explicit_correction,future_alignment,-0.14219924807548523
lexical_disjoint,0.5,lexical_026_final_recheck,future_alignment,-0.14553241431713104
lexical_disjoint,0.5,lexical_027_clean,future_alignment,-0.1468263864517212
lexical_disjoint,0.5,lexical_027_paraphrase,future_alignment,-0.1476854830980301
lexical_disjoint,0.5,lexical_027_untrusted_conflict,future_alignment,-0.14971578121185303
lexical_disjoint,0.5,lexical_027_asserted_conflict,future_alignment,-0.146950826048851
lexical_disjoint,0.5,lexical_027_explicit_correction,future_alignment,-0.14603294432163239
lexical_disjoint,0.5,lexical_027_final_recheck,future_alignment,-0.14830908179283142
lexical_disjoint,0.5,lexical_028_clean,future_alignment,-0.14313675463199615
lexical_disjoint,0.5,lexical_028_paraphrase,future_alignment,-0.14435507357120514
lexical_disjoint,0.5,lexical_028_untrusted_conflict,future_alignment,-0.1459403932094574
lexical_disjoint,0.5,lexical_028_asserted_conflict,future_alignment,-0.1454824060201645
lexical_disjoint,0.5,lexical_028_explicit_correction,future_alignment,-0.1441516876220703
lexical_disjoint,0.5,lexical_028_final_recheck,future_alignment,-0.14461712539196014
lexical_disjoint,0.5,lexical_029_clean,future_alignment,-0.1467287540435791
lexical_disjoint,0.5,lexical_029_paraphrase,future_alignment,-0.1458912193775177
lexical_disjoint,0.5,lexical_029_untrusted_conflict,future_alignment,-0.1479893922805786
lexical_disjoint,0.5,lexical_029_asserted_conflict,future_alignment,-0.14604434370994568
lexical_disjoint,0.5,lexical_029_explicit_correction,future_alignment,-0.14606675505638123
lexical_disjoint,0.5,lexical_029_final_recheck,future_alignment,-0.1479259580373764
lexical_disjoint,0.5,lexical_030_clean,future_alignment,-0.14934174716472626
lexical_disjoint,0.5,lexical_030_paraphrase,future_alignment,-0.14608080685138702
lexical_disjoint,0.5,lexical_030_untrusted_conflict,future_alignment,-0.14898154139518738
lexical_disjoint,0.5,lexical_030_asserted_conflict,future_alignment,-0.14600539207458496
lexical_disjoint,0.5,lexical_030_explicit_correction,future_alignment,-0.1471777856349945
lexical_disjoint,0.5,lexical_030_final_recheck,future_alignment,-0.14669369161128998
lexical_disjoint,0.5,lexical_031_clean,future_alignment,-0.1440087854862213
lexical_disjoint,0.5,lexical_031_paraphrase,future_alignment,-0.14422652125358582
lexical_disjoint,0.5,lexical_031_untrusted_conflict,future_alignment,-0.14600953459739685
lexical_disjoint,0.5,lexical_031_asserted_conflict,future_alignment,-0.14228565990924835
lexical_disjoint,0.5,lexical_031_explicit_correction,future_alignment,-0.14443831145763397
lexical_disjoint,0.5,lexical_031_final_recheck,future_alignment,-0.1451662927865982
lexical_disjoint,0.5,lexical_016_clean,leave_one_out_alignment,-0.24195192754268646
lexical_disjoint,0.5,lexical_016_paraphrase,leave_one_out_alignment,-0.23985400795936584
lexical_disjoint,0.5,lexical_016_untrusted_conflict,leave_one_out_alignment,-0.24088653922080994
lexical_disjoint,0.5,lexical_016_asserted_conflict,leave_one_out_alignment,-0.23957447707653046
lexical_disjoint,0.5,lexical_016_explicit_correction,leave_one_out_alignment,-0.23922434449195862
lexical_disjoint,0.5,lexical_016_final_recheck,leave_one_out_alignment,-0.24009351432323456
lexical_disjoint,0.5,lexical_017_clean,leave_one_out_alignment,-0.23634876310825348
lexical_disjoint,0.5,lexical_017_paraphrase,leave_one_out_alignment,-0.24094893038272858
lexical_disjoint,0.5,lexical_017_untrusted_conflict,leave_one_out_alignment,-0.23802825808525085
lexical_disjoint,0.5,lexical_017_asserted_conflict,leave_one_out_alignment,-0.23592537641525269
lexical_disjoint,0.5,lexical_017_explicit_correction,leave_one_out_alignment,-0.23593749105930328
lexical_disjoint,0.5,lexical_017_final_recheck,leave_one_out_alignment,-0.23848183453083038
lexical_disjoint,0.5,lexical_018_clean,leave_one_out_alignment,-0.2343227118253708
lexical_disjoint,0.5,lexical_018_paraphrase,leave_one_out_alignment,-0.2345237284898758
lexical_disjoint,0.5,lexical_018_untrusted_conflict,leave_one_out_alignment,-0.2386956512928009
lexical_disjoint,0.5,lexical_018_asserted_conflict,leave_one_out_alignment,-0.23608295619487762
lexical_disjoint,0.5,lexical_018_explicit_correction,leave_one_out_alignment,-0.23718228936195374
lexical_disjoint,0.5,lexical_018_final_recheck,leave_one_out_alignment,-0.23989489674568176
lexical_disjoint,0.5,lexical_019_clean,leave_one_out_alignment,-0.22931070625782013
lexical_disjoint,0.5,lexical_019_paraphrase,leave_one_out_alignment,-0.23332864046096802
lexical_disjoint,0.5,lexical_019_untrusted_conflict,leave_one_out_alignment,-0.23175407946109772
lexical_disjoint,0.5,lexical_019_asserted_conflict,leave_one_out_alignment,-0.23115292191505432
lexical_disjoint,0.5,lexical_019_explicit_correction,leave_one_out_alignment,-0.23132166266441345
lexical_disjoint,0.5,lexical_019_final_recheck,leave_one_out_alignment,-0.23737898468971252
lexical_disjoint,0.5,lexical_020_clean,leave_one_out_alignment,-0.2469346672296524
lexical_disjoint,0.5,lexical_020_paraphrase,leave_one_out_alignment,-0.24547383189201355
lexical_disjoint,0.5,lexical_020_untrusted_conflict,leave_one_out_alignment,-0.2494792342185974
lexical_disjoint,0.5,lexical_020_asserted_conflict,leave_one_out_alignment,-0.2459024041891098
lexical_disjoint,0.5,lexical_020_explicit_correction,leave_one_out_alignment,-0.24583986401557922
lexical_disjoint,0.5,lexical_020_final_recheck,leave_one_out_alignment,-0.2468595653772354
lexical_disjoint,0.5,lexical_021_clean,leave_one_out_alignment,-0.23603476583957672
lexical_disjoint,0.5,lexical_021_paraphrase,leave_one_out_alignment,-0.23876172304153442
lexical_disjoint,0.5,lexical_021_untrusted_conflict,leave_one_out_alignment,-0.24162782728672028
lexical_disjoint,0.5,lexical_021_asserted_conflict,leave_one_out_alignment,-0.23759342730045319
lexical_disjoint,0.5,lexical_021_explicit_correction,leave_one_out_alignment,-0.23865239322185516
lexical_disjoint,0.5,lexical_021_final_recheck,leave_one_out_alignment,-0.24045155942440033
lexical_disjoint,0.5,lexical_022_clean,leave_one_out_alignment,-0.2341962456703186
lexical_disjoint,0.5,lexical_022_paraphrase,leave_one_out_alignment,-0.23888428509235382
lexical_disjoint,0.5,lexical_022_untrusted_conflict,leave_one_out_alignment,-0.23677866160869598
