prompt_id,graph_id,entity_id,relation_id,condition,mechanism,mechanism_id,clean_label,conflict_label,clean_token_id,conflict_token_id,text,R_L18,R_L19,R_L20,R_L21,R_L22,R_L23,final_clean_logit,final_conflict_logit,pair_choice,dR_L18,dR_L19,dR_L20,dR_L21,dR_L22,dR_L23,DeltaU,D_B_proxy,R_final_margin
g056_clean,56,9,2,clean,stable,0,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Orla is part of Pavel.
Fact 2: Pavel points to North.
Question: Which label is associated with Orla: North or South?
Answer with exactly one word:",9.8521,1.2284203,16.655567,22.777084,15.874939,14.444504,15.5390625,14.8671875,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,0.671875
g056_redundant,56,9,2,redundant,stable,0,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Orla is part of Pavel.
Fact 2: Pavel points to North.
Confirmation: Orla still goes through Pavel.
Confirmation: Pavel still points to North.
Question: Which label is associated with Orla: North or South?
Answer with exactly one word:",10.506054,1.2225227,20.162514,25.697197,18.119492,17.659988,15.484375,14.53125,clean,0.65395355,-0.005897522,3.5069466,2.9201126,2.2445526,3.2154846,19.550804,0.005897522,0.953125
g056_irrelevant,56,9,2,irrelevant,stable,0,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Orla is part of Pavel.
Fact 2: Pavel points to North.
Irrelevant fact: Rin is associated with East.
Question: Which label is associated with Orla: North or South?
Answer with exactly one word:",15.077175,9.235527,26.998405,33.66623,28.852257,26.445625,15.90625,14.125,clean,5.225075,8.007107,10.342838,10.889145,12.977318,12.0011215,39.079437,5.225075,1.78125
g056_paraphrase,56,9,2,paraphrase,stable,0,North,South,4612,4316,"In this example, Orla reaches Pavel.
The destination connected to Pavel is North.
Based on those two links, select the label for Orla: North or South.
Answer:",3.1416674,-4.9940453,4.0231857,6.350754,1.795578,0.60176086,14.96875,14.8046875,clean,-6.710433,-6.2224655,-12.632381,-16.42633,-14.079361,-13.842743,-15.387953,6.2224655,0.1640625
g056_weak_distractor,56,9,2,weak_distractor,competition,1,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Orla is part of Pavel.
Fact 2: Pavel points to North.
Weak note: some unrelated source mentions South, but does not update the graph.
Question: Which label is associated with Orla: North or South?
Answer with exactly one word:",18.103537,15.573212,30.61832,34.695976,29.236893,27.154236,15.8046875,13.8125,clean,8.251436,14.344791,13.962753,11.918892,13.361954,12.709732,44.297737,8.251436,1.9921875
g056_competition_balanced,56,9,2,competition_balanced,competition,1,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Orla is part of Pavel.
Fact 2: Pavel points to North.
Competing fact: Orla is also associated with South.
Question: Which label is associated with Orla: North or South?
Answer with exactly one word:",1.3426285,-1.5923901,11.453911,15.203068,8.493988,7.129074,15.0703125,15.21875,conflict,-8.509472,-2.8208103,-5.2016563,-7.5740166,-7.380951,-7.3154297,-1.4263887,2.8208103,-0.1484375
g056_direct_conflict,56,9,2,direct_conflict,competition,1,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Orla is part of Pavel.
Fact 2: Pavel points to North.
Direct conflicting fact: Orla points to South.
Question: Which label is associated with Orla: North or South?
Answer with exactly one word:",3.2290897,-1.622261,12.137661,16.40511,4.7343216,2.980774,14.8671875,15.40625,conflict,-6.6230106,-2.8506813,-4.517906,-6.371975,-11.140617,-11.46373,-4.2677593,2.8506813,-0.5390625
g056_closure_update,56,9,2,closure_update,closure,2,North,South,4612,4316,"You are given a small relation graph.
Fact 1: Orla is part of Pavel.
Old record: Pavel points to North.
Updated record: Pavel points to South, not North.
Question: Which label is associated with Orla: North or South?
Answer with exactly one word:",8.115128,1.1723671,14.032841,18.218517,15.497833,12.825043,15.1171875,14.6015625,clean,-1.7369728,-0.05605316,-2.6227264,-4.558567,-0.3771057,-1.619461,9.7260685,0.05605316,0.515625
g056_closure_override,56,9,2,closure_override,closure,2,North,South,4612,4316,"You are given a rule system.
General rule: items that is part of Pavel receive label North.
Override rule: in this case, items that is part of Pavel receive label South.
Fact: Orla is part of Pavel.
Question: Which label applies to Orla: North or South?
Answer with exactly one word:",-8.109421,-11.212296,-10.875389,-5.740753,-8.796173,-10.906174,14.4375,16.25,conflict,-17.961521,-12.440716,-27.530956,-28.517838,-24.671112,-25.350677,-42.121826,12.440716,-1.8125
g056_exception_override,56,9,2,exception_override,closure,2,North,South,4612,4316,"You are given a rule system.
General rule: items connected to Pavel use label North.
Exception: Orla is a special case and uses label South.
Fact: Orla is connected to Pavel.
Question: Which label applies to Orla: North or South?
Answer with exactly one word:",-4.627714,-12.374571,-6.2018356,-1.6817055,-2.8801727,-5.5382843,14.625,15.875,conflict,-14.479815,-13.602991,-22.857403,-24.45879,-18.755112,-19.982788,-32.45146,13.602991,-1.25
g057_clean,57,9,3,clean,stable,0,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Orla is grouped under Pavel.
Fact 2: Pavel has label East.
Question: Which label is associated with Orla: East or West?
Answer with exactly one word:",11.822876,1.7176323,4.7345924,5.105438,6.8041077,-2.290947,16.171875,14.6015625,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,1.5703125
g057_redundant,57,9,3,redundant,stable,0,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Orla is grouped under Pavel.
Fact 2: Pavel has label East.
Confirmation: Orla still goes through Pavel.
Confirmation: Pavel still points to East.
Question: Which label is associated with Orla: East or West?
Answer with exactly one word:",11.941809,-0.97844315,3.715374,3.7999115,5.05175,-2.8759613,16.140625,14.4609375,clean,0.118932724,-2.6960754,-1.0192184,-1.3055267,-1.7523575,-0.58501434,11.061226,0.118932724,1.6796875
g057_irrelevant,57,9,3,irrelevant,stable,0,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Orla is grouped under Pavel.
Fact 2: Pavel has label East.
Irrelevant fact: Rin is associated with Copper.
Question: Which label is associated with Orla: East or West?
Answer with exactly one word:",16.663857,6.61384,12.590317,13.283913,18.46695,9.559517,16.6875,13.96875,clean,4.8409805,4.896208,7.8557243,8.178474,11.662842,11.850464,35.14209,4.8409805,2.71875
g057_paraphrase,57,9,3,paraphrase,stable,0,East,West,5571,4589,"In this example, Orla reaches Pavel.
The destination connected to Pavel is East.
Based on those two links, select the label for Orla: East or West.
Answer:",6.352174,-2.6596718,3.5669327,0.81682587,4.680084,-5.43853,15.75,14.375,clean,-5.470702,-4.377304,-1.1676598,-4.2886124,-2.1240234,-3.147583,6.4999666,1.1676598,1.375
g057_weak_distractor,57,9,3,weak_distractor,competition,1,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Orla is grouped under Pavel.
Fact 2: Pavel has label East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Orla: East or West?
Answer with exactly one word:",17.397835,12.579416,19.363394,19.270947,27.795639,17.995972,16.4375,12.828125,clean,5.574959,10.861784,14.628801,14.165508,20.991531,20.286919,51.428635,5.574959,3.609375
g057_competition_balanced,57,9,3,competition_balanced,competition,1,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Orla is grouped under Pavel.
Fact 2: Pavel has label East.
Competing fact: Orla is also associated with West.
Question: Which label is associated with Orla: East or West?
Answer with exactly one word:",12.267727,6.3278027,7.2099113,7.7466583,14.522575,4.8055115,16.0,13.6171875,clean,0.44485092,4.6101704,2.475319,2.64122,7.7184677,7.0964584,25.225914,0.44485092,2.3828125
g057_direct_conflict,57,9,3,direct_conflict,competition,1,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Orla is grouped under Pavel.
Fact 2: Pavel has label East.
Direct conflicting fact: Orla has label West.
Question: Which label is associated with Orla: East or West?
Answer with exactly one word:",10.452882,6.0439167,10.258059,10.258461,13.506241,2.6097565,15.8515625,13.7890625,clean,-1.3699942,4.3262844,5.523466,5.153023,6.702133,4.9007034,25.326138,1.3699942,2.0625
g057_closure_update,57,9,3,closure_update,closure,2,East,West,5571,4589,"You are given a small relation graph.
Fact 1: Orla is grouped under Pavel.
Old record: Pavel has label East.
Updated record: Pavel has label West, not East.
Question: Which label is associated with Orla: East or West?
Answer with exactly one word:",10.387485,0.5048561,5.755928,5.552271,18.246384,8.466949,15.90625,13.1171875,clean,-1.4353914,-1.2127762,1.0213356,0.44683266,11.442276,10.757896,25.18047,0.44683266,2.7890625
g057_closure_override,57,9,3,closure_override,closure,2,East,West,5571,4589,"You are given a rule system.
General rule: items that is grouped under Pavel receive label East.
Override rule: in this case, items that is grouped under Pavel receive label West.
Fact: Orla is grouped under Pavel.
Question: Which label applies to Orla: East or West?
Answer with exactly one word:",-1.0769405,-8.842812,-11.550056,-11.167534,-12.008209,-22.765564,15.3515625,15.5859375,conflict,-12.8998165,-10.560444,-16.284649,-16.272972,-18.812317,-20.474617,-25.447092,10.560444,-0.234375
g057_exception_override,57,9,3,exception_override,closure,2,East,West,5571,4589,"You are given a rule system.
General rule: items connected to Pavel use label East.
Exception: Orla is a special case and uses label West.
Fact: Orla is connected to Pavel.
Question: Which label applies to Orla: East or West?
Answer with exactly one word:",3.4892426,-7.387417,-8.070763,-8.178858,-6.638115,-18.78801,15.53125,15.3984375,clean,-8.333633,-9.105049,-12.805355,-13.284296,-13.442223,-16.497063,-16.571075,8.333633,0.1328125
g058_clean,58,9,4,clean,stable,0,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Orla routes through Pavel.
Fact 2: Pavel ends at Copper.
Question: Which label is associated with Orla: Copper or Silver?
Answer with exactly one word:",1.359506,-0.7167263,-13.005417,-19.86626,-18.726694,-50.50723,16.140625,14.6328125,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,1.5078125
g058_redundant,58,9,4,redundant,stable,0,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Orla routes through Pavel.
Fact 2: Pavel ends at Copper.
Confirmation: Orla still goes through Pavel.
Confirmation: Pavel still points to Copper.
Question: Which label is associated with Orla: Copper or Silver?
Answer with exactly one word:",-2.839313,-9.028252,-23.559845,-28.799948,-32.87985,-58.44218,15.515625,14.78125,clean,-4.198819,-8.311525,-10.554428,-8.933687,-14.153154,-7.934952,-8.713219,4.198819,0.734375
g058_irrelevant,58,9,4,irrelevant,stable,0,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Orla routes through Pavel.
Fact 2: Pavel ends at Copper.
Irrelevant fact: Rin is associated with Gold.
Question: Which label is associated with Orla: Copper or Silver?
Answer with exactly one word:",6.558507,4.6766944,-0.5919552,-8.260905,-3.7179546,-42.61817,16.3125,14.234375,clean,5.199001,5.3934207,12.413462,11.605355,15.008739,7.889057,38.280586,5.199001,2.078125
g058_paraphrase,58,9,4,paraphrase,stable,0,Copper,Silver,38315,15934,"In this example, Orla reaches Pavel.
The destination connected to Pavel is Copper.
Based on those two links, select the label for Orla: Copper or Silver.
Answer:",-0.78383064,-7.798291,-12.210398,-18.195824,-13.580822,-49.419228,16.453125,14.6953125,clean,-2.1433368,-7.081565,0.79501915,1.6704369,5.145872,1.0880013,15.367501,0.79501915,1.7578125
g058_weak_distractor,58,9,4,weak_distractor,competition,1,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Orla routes through Pavel.
Fact 2: Pavel ends at Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Orla: Copper or Silver?
Answer with exactly one word:",5.641854,-3.5255976,-5.059078,-12.757476,-3.5107517,-40.615906,15.7890625,14.125,clean,4.2823477,-2.8088713,7.9463387,7.1087847,15.215942,9.891323,32.906532,2.8088713,1.6640625
g058_competition_balanced,58,9,4,competition_balanced,competition,1,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Orla routes through Pavel.
Fact 2: Pavel ends at Copper.
Competing fact: Orla is also associated with Silver.
Question: Which label is associated with Orla: Copper or Silver?
Answer with exactly one word:",5.579218,5.0345907,-0.7941513,-11.2346,2.584774,-36.766514,15.8671875,13.875,clean,4.219712,5.751317,12.211266,8.63166,21.311468,13.740715,43.093597,4.219712,1.9921875
g058_direct_conflict,58,9,4,direct_conflict,competition,1,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Orla routes through Pavel.
Fact 2: Pavel ends at Copper.
Direct conflicting fact: Orla ends at Silver.
Question: Which label is associated with Orla: Copper or Silver?
Answer with exactly one word:",2.9228432,0.12271023,-4.377965,-12.988886,-6.967911,-46.26338,15.671875,14.3125,clean,1.5633372,0.83943653,8.627452,6.8773746,11.758783,4.2438507,29.035255,0.83943653,1.359375
g058_closure_update,58,9,4,closure_update,closure,2,Copper,Silver,38315,15934,"You are given a small relation graph.
Fact 1: Orla routes through Pavel.
Old record: Pavel ends at Copper.
Updated record: Pavel ends at Silver, not Copper.
Question: Which label is associated with Orla: Copper or Silver?
Answer with exactly one word:",-0.832906,-14.265757,-15.868,-22.790585,-8.560825,-43.986053,15.5859375,13.765625,clean,-2.192412,-13.54903,-2.8625832,-2.924324,10.165869,6.5211754,15.238647,2.192412,1.8203125
g058_closure_override,58,9,4,closure_override,closure,2,Copper,Silver,38315,15934,"You are given a rule system.
General rule: items that routes through Pavel receive label Copper.
Override rule: in this case, items that routes through Pavel receive label Silver.
Fact: Orla routes through Pavel.
Question: Which label applies to Orla: Copper or Silver?
Answer with exactly one word:",-14.797772,-24.914843,-37.121872,-43.13549,-43.934116,-70.416176,15.6875,16.09375,conflict,-16.157278,-24.198116,-24.116455,-23.26923,-25.207422,-19.908947,-39.574593,16.157278,-0.40625
g058_exception_override,58,9,4,exception_override,closure,2,Copper,Silver,38315,15934,"You are given a rule system.
General rule: items connected to Pavel use label Copper.
Exception: Orla is a special case and uses label Silver.
Fact: Orla is connected to Pavel.
Question: Which label applies to Orla: Copper or Silver?
Answer with exactly one word:",-16.096272,-29.983446,-41.01555,-47.59448,-55.3374,-82.115524,14.875,16.25,conflict,-17.455778,-29.26672,-28.010132,-27.728218,-36.610703,-31.608295,-56.62451,17.455778,-1.375
g059_clean,59,9,5,clean,stable,0,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Orla is linked with Pavel.
Fact 2: Pavel resolves to Gold.
Question: Which label is associated with Orla: Gold or Iron?
Answer with exactly one word:",15.711694,13.478417,24.732033,36.685547,38.73581,69.48035,15.3203125,14.1953125,clean,0.0,0.0,0.0,0.0,0.0,0.0,14.033369,0.0,1.125
g059_redundant,59,9,5,redundant,stable,0,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Orla is linked with Pavel.
Fact 2: Pavel resolves to Gold.
Confirmation: Orla still goes through Pavel.
Confirmation: Pavel still points to Gold.
Question: Which label is associated with Orla: Gold or Iron?
Answer with exactly one word:",12.735117,6.367361,21.894176,33.979843,31.731861,60.87379,14.890625,14.3203125,clean,-2.9765768,-7.1110563,-2.8378563,-2.7057037,-7.003948,-8.606556,0.85833836,2.7057037,0.5703125
g059_irrelevant,59,9,5,irrelevant,stable,0,Gold,Iron,6863,17186,"You are given a small relation graph.
Fact 1: Orla is linked with Pavel.
Fact 2: Pavel resolves to Gold.
Irrelevant fact: Rin is associated with Red.
Question: Which label is associated with Orla: Gold or Iron?
Answer with exactly one word:",22.4343,27.855453,39.09137,51.07607,55.817734,84.89293,15.71875,13.5703125,clean,6.7226057,14.377036,14.359337,14.390522,17.081924,15.412582,48.35379,6.7226057,2.1484375
