prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,split,R_L11,dR_L11,R_L12,dR_L12,R_L13,dR_L13,R_L14,dR_L14,DeltaU
confirm_g004_redundant,1004,1,0,redundant,relation_preserving,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Devon routes through Elara.
Fact 2: Elara resolves to Sun.
Repeated confirmation: Devon still goes through Elara.
Repeated confirmation: Elara still points to Sun.
Question: Which label is associated with Devon: Sun or Moon?
Answer with exactly one word:",confirmation,0.076830685,-0.08273356,0.086933345,-0.09356329,0.061251044,-0.13150871,0.4813217,-0.0130028725,-0.10335478
confirm_g004_irrelevant,1004,1,0,irrelevant,relation_preserving,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Devon routes through Elara.
Fact 2: Elara resolves to Sun.
Irrelevant fact: Fintan is associated with Cloud.
Question: Which label is associated with Devon: Sun or Moon?
Answer with exactly one word:",confirmation,0.19232127,0.03275703,0.22191706,0.04142043,0.15822458,-0.03453517,0.49260795,-0.0017166138,0.02701863
confirm_g004_paraphrase,1004,1,0,paraphrase,relation_preserving,stable,Sun,Moon,Cloud,"In this example, Devon reaches Elara.
The destination connected to Elara is Sun.
Based on those two links, select the label for Devon: Sun or Moon.
Answer:",confirmation,0.038290244,-0.121273994,0.19990854,0.019411907,0.21442324,0.021663487,0.8938801,0.39955556,0.31671786
confirm_g004_weak_distractor,1004,1,0,weak_distractor,structure_changing,stable_shift,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Devon routes through Elara.
Fact 2: Elara resolves to Sun.
Weak note: some unrelated source mentions Moon, but does not update the graph.
Question: Which label is associated with Devon: Sun or Moon?
Answer with exactly one word:",confirmation,0.15183651,-0.0077277273,0.19991061,0.019413978,0.22300139,0.030241638,0.4246515,-0.06967306,-0.012020577
confirm_g004_competition_balanced,1004,1,0,competition_balanced,structure_changing,competition,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Devon routes through Elara.
Fact 2: Elara resolves to Sun.
Competing fact: Devon is also associated with Moon.
Question: Which label is associated with Devon: Sun or Moon?
Answer with exactly one word:",confirmation,0.017650664,-0.14191358,-0.012297139,-0.19279377,0.027030468,-0.16572928,0.3358569,-0.15846765,-0.28067905
confirm_g004_direct_conflict,1004,1,0,direct_conflict,structure_changing,competition,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Devon routes through Elara.
Fact 2: Elara resolves to Sun.
Direct conflicting fact: Devon resolves to Moon.
Question: Which label is associated with Devon: Sun or Moon?
Answer with exactly one word:",confirmation,0.19910547,0.03954123,0.21362123,0.033124596,0.23385245,0.041092694,0.5284846,0.034160018,0.08936779
confirm_g004_closure_update,1004,1,0,closure_update,structure_changing,closure,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Devon routes through Elara.
Old record: Elara resolves to Sun.
Updated record: Elara resolves to Moon, not Sun.
Question: Which label is associated with Devon: Sun or Moon?
Answer with exactly one word:",confirmation,0.012302771,-0.14726147,0.014630616,-0.16586602,0.015756547,-0.1770032,0.30114806,-0.19317651,-0.3046329
confirm_g004_closure_override,1004,1,0,closure_override,structure_changing,closure,Sun,Moon,Cloud,"You are given a rule system.
General rule: items that routes through Elara receive label Sun.
Override rule: in this case, items that routes through Elara receive label Moon.
Fact: Devon routes through Elara.
Question: Which label applies to Devon: Sun or Moon?
Answer with exactly one word:",confirmation,0.059646025,-0.09991822,0.1327053,-0.047791332,0.2046361,0.011876345,0.55940366,0.06507909,0.036697842
confirm_g004_exception_override,1004,1,0,exception_override,structure_changing,closure,Sun,Moon,Cloud,"You are given a rule system.
General rule: items connected to Elara use label Sun.
Exception: Devon is a special case and uses label Moon.
Fact: Devon is connected to Elara.
Question: Which label applies to Devon: Sun or Moon?
Answer with exactly one word:",confirmation,0.083504975,-0.07605927,0.14270374,-0.03779289,0.17782652,-0.0149332285,0.53769183,0.043367267,0.016599268
confirm_g005_clean,1005,1,1,clean,clean,stable,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Devon connects via Elara.
Fact 2: Elara carries label Cloud.
Question: Which label is associated with Devon: Cloud or Stone?
Answer with exactly one word:",confirmation,-0.12447372,0.0,-0.27575964,0.0,-0.41034126,0.0,-0.23940909,0.0,0.022258822
confirm_g005_rename,1005,1,1,rename,relation_preserving,stable,Cloud,Stone,Circle,"Consider a tiny mapping network.
Link one: Devon connects via Elara.
Link two: Elara carries label Cloud.
Choose the label reached from Devon: Cloud or Stone.
One word answer:",confirmation,-0.050149113,0.07432461,-0.22267248,0.05308716,-0.15621597,0.2541253,0.089059114,0.3284682,0.43254483
confirm_g005_permuted,1005,1,1,permuted,relation_preserving,stable,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 2: Elara carries label Cloud.
Fact 1: Devon connects via Elara.
Question: Which label is associated with Devon: Cloud or Stone?
Answer with exactly one word:",confirmation,-0.15323499,-0.028761268,-0.29281986,-0.01706022,-0.54861325,-0.13827199,-0.51559544,-0.27618635,-0.2689052
confirm_g005_redundant,1005,1,1,redundant,relation_preserving,stable,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Devon connects via Elara.
Fact 2: Elara carries label Cloud.
Repeated confirmation: Devon still goes through Elara.
Repeated confirmation: Elara still points to Cloud.
Question: Which label is associated with Devon: Cloud or Stone?
Answer with exactly one word:",confirmation,-0.12604448,-0.0015707612,-0.26231778,0.013441861,-0.47770196,-0.0673607,-0.2090261,0.03038299,0.017860325
confirm_g005_irrelevant,1005,1,1,irrelevant,relation_preserving,stable,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Devon connects via Elara.
Fact 2: Elara carries label Cloud.
Irrelevant fact: Fintan is associated with Circle.
Question: Which label is associated with Devon: Cloud or Stone?
Answer with exactly one word:",confirmation,-0.08963102,0.0348427,-0.196058,0.07970163,-0.19946343,0.21087784,-0.015407443,0.22400165,0.33125046
confirm_g005_paraphrase,1005,1,1,paraphrase,relation_preserving,stable,Cloud,Stone,Circle,"In this example, Devon reaches Elara.
The destination connected to Elara is Cloud.
Based on those two links, select the label for Devon: Cloud or Stone.
Answer:",confirmation,-0.1084777,0.015996024,-0.12922636,0.14653328,0.07793081,0.48827207,0.38577664,0.6251857,0.7904279
confirm_g005_weak_distractor,1005,1,1,weak_distractor,structure_changing,stable_shift,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Devon connects via Elara.
Fact 2: Elara carries label Cloud.
Weak note: some unrelated source mentions Stone, but does not update the graph.
Question: Which label is associated with Devon: Cloud or Stone?
Answer with exactly one word:",confirmation,-0.099110976,0.025362745,-0.19007726,0.08568238,-0.32742336,0.0829179,-0.10504305,0.13436604,0.20119162
confirm_g005_competition_balanced,1005,1,1,competition_balanced,structure_changing,competition,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Devon connects via Elara.
Fact 2: Elara carries label Cloud.
Competing fact: Devon is also associated with Stone.
Question: Which label is associated with Devon: Cloud or Stone?
Answer with exactly one word:",confirmation,-0.09136246,0.03311126,-0.22877719,0.046982452,-0.3479688,0.062372476,-0.33555567,-0.09614658,0.0025882125
confirm_g005_direct_conflict,1005,1,1,direct_conflict,structure_changing,competition,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Devon connects via Elara.
Fact 2: Elara carries label Cloud.
Direct conflicting fact: Devon carries label Stone.
Question: Which label is associated with Devon: Cloud or Stone?
Answer with exactly one word:",confirmation,-0.09686379,0.02760993,-0.1854607,0.090298936,-0.48537275,-0.07503149,-0.3356589,-0.09624982,-0.049116377
confirm_g005_closure_update,1005,1,1,closure_update,structure_changing,closure,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Devon connects via Elara.
Old record: Elara carries label Cloud.
Updated record: Elara carries label Stone, not Cloud.
Question: Which label is associated with Devon: Cloud or Stone?
Answer with exactly one word:",confirmation,-0.06789245,0.056581274,-0.189725,0.08603464,-0.47396654,-0.063625276,-0.40658736,-0.16717827,-0.09258543
confirm_g005_closure_override,1005,1,1,closure_override,structure_changing,closure,Cloud,Stone,Circle,"You are given a rule system.
General rule: items that connects via Elara receive label Cloud.
Override rule: in this case, items that connects via Elara receive label Stone.
Fact: Devon connects via Elara.
Question: Which label applies to Devon: Cloud or Stone?
Answer with exactly one word:",confirmation,-0.0456374,0.07883632,-0.17512687,0.10063277,-0.41320693,-0.002865672,-0.3191234,-0.0797143,0.014142968
confirm_g005_exception_override,1005,1,1,exception_override,structure_changing,closure,Cloud,Stone,Circle,"You are given a rule system.
General rule: items connected to Elara use label Cloud.
Exception: Devon is a special case and uses label Stone.
Fact: Devon is connected to Elara.
Question: Which label applies to Devon: Cloud or Stone?
Answer with exactly one word:",confirmation,-0.030893236,0.093580484,-0.16105479,0.11470485,-0.3962282,0.014113069,-0.49686074,-0.25745165,-0.105869755
confirm_g006_clean,1006,1,2,clean,clean,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Devon passes through Elara.
Fact 2: Elara is coded as Circle.
Question: Which label is associated with Devon: Circle or Square?
Answer with exactly one word:",confirmation,-0.15148163,0.0,0.2783454,0.0,-0.049946845,0.0,-0.7245569,0.0,0.022258822
confirm_g006_rename,1006,1,2,rename,relation_preserving,stable,Circle,Square,Triangle,"Consider a tiny mapping network.
Link one: Devon passes through Elara.
Link two: Elara is coded as Circle.
Choose the label reached from Devon: Circle or Square.
One word answer:",confirmation,-0.13112783,0.020353794,0.34177,0.06342459,0.063016415,0.11296326,-0.71861625,0.0059406757,0.107760936
confirm_g006_permuted,1006,1,2,permuted,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 2: Elara is coded as Circle.
Fact 1: Devon passes through Elara.
Question: Which label is associated with Devon: Circle or Square?
Answer with exactly one word:",confirmation,-0.05473298,0.09674865,0.29870844,0.020363033,-0.023967385,0.02597946,-0.9610174,-0.23646045,-0.11626966
confirm_g006_redundant,1006,1,2,redundant,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Devon passes through Elara.
Fact 2: Elara is coded as Circle.
Repeated confirmation: Devon still goes through Elara.
Repeated confirmation: Elara still points to Circle.
Question: Which label is associated with Devon: Circle or Square?
Answer with exactly one word:",confirmation,-0.17623556,-0.024753928,0.2675923,-0.010753095,0.015694022,0.06564087,-0.7573967,-0.032839775,0.018422829
confirm_g006_irrelevant,1006,1,2,irrelevant,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Devon passes through Elara.
Fact 2: Elara is coded as Circle.
Irrelevant fact: Fintan is associated with Triangle.
Question: Which label is associated with Devon: Circle or Square?
Answer with exactly one word:",confirmation,-0.14311317,0.008368462,0.26803958,-0.010305822,-0.051129162,-0.0011823177,-0.694963,0.029593945,0.042900845
confirm_g006_paraphrase,1006,1,2,paraphrase,relation_preserving,stable,Circle,Square,Triangle,"In this example, Devon reaches Elara.
The destination connected to Elara is Circle.
Based on those two links, select the label for Devon: Circle or Square.
Answer:",confirmation,-0.111848384,0.039633244,0.45291674,0.17457134,0.35383093,0.40377778,-0.59771824,0.12683868,0.38270923
confirm_g006_weak_distractor,1006,1,2,weak_distractor,structure_changing,stable_shift,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Devon passes through Elara.
Fact 2: Elara is coded as Circle.
Weak note: some unrelated source mentions Square, but does not update the graph.
Question: Which label is associated with Devon: Circle or Square?
Answer with exactly one word:",confirmation,-0.21086688,-0.059385255,0.30154133,0.023195922,0.046455026,0.09640187,-0.76465845,-0.04010153,0.030838594
confirm_g006_competition_balanced,1006,1,2,competition_balanced,structure_changing,competition,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Devon passes through Elara.
Fact 2: Elara is coded as Circle.
Competing fact: Devon is also associated with Square.
Question: Which label is associated with Devon: Circle or Square?
Answer with exactly one word:",confirmation,-0.13881199,0.012669638,0.27343333,-0.0049120784,-0.042847335,0.0070995092,-1.154529,-0.42997205,-0.30350268
confirm_g006_direct_conflict,1006,1,2,direct_conflict,structure_changing,competition,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Devon passes through Elara.
Fact 2: Elara is coded as Circle.
Direct conflicting fact: Devon is coded as Square.
Question: Which label is associated with Devon: Circle or Square?
Answer with exactly one word:",confirmation,-0.09104097,0.06044066,0.33278883,0.05444342,0.030739844,0.08068669,-0.7721281,-0.047571182,0.057968654
confirm_g006_closure_update,1006,1,2,closure_update,structure_changing,closure,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Devon passes through Elara.
Old record: Elara is coded as Circle.
Updated record: Elara is coded as Square, not Circle.
Question: Which label is associated with Devon: Circle or Square?
Answer with exactly one word:",confirmation,-0.2422185,-0.090736866,0.12368667,-0.15465873,-0.15449953,-0.104552686,-1.2881978,-0.56364083,-0.53713393
