prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,split
confirm_g005_direct_conflict,1005,1,1,direct_conflict,structure_changing,competition,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Devon connects via Elara.
Fact 2: Elara carries label Cloud.
Direct conflicting fact: Devon carries label Stone.
Question: Which label is associated with Devon: Cloud or Stone?
Answer with exactly one word:",confirmation
confirm_g005_closure_update,1005,1,1,closure_update,structure_changing,closure,Cloud,Stone,Circle,"You are given a small relation graph.
Fact 1: Devon connects via Elara.
Old record: Elara carries label Cloud.
Updated record: Elara carries label Stone, not Cloud.
Question: Which label is associated with Devon: Cloud or Stone?
Answer with exactly one word:",confirmation
confirm_g005_closure_override,1005,1,1,closure_override,structure_changing,closure,Cloud,Stone,Circle,"You are given a rule system.
General rule: items that connects via Elara receive label Cloud.
Override rule: in this case, items that connects via Elara receive label Stone.
Fact: Devon connects via Elara.
Question: Which label applies to Devon: Cloud or Stone?
Answer with exactly one word:",confirmation
confirm_g005_exception_override,1005,1,1,exception_override,structure_changing,closure,Cloud,Stone,Circle,"You are given a rule system.
General rule: items connected to Elara use label Cloud.
Exception: Devon is a special case and uses label Stone.
Fact: Devon is connected to Elara.
Question: Which label applies to Devon: Cloud or Stone?
Answer with exactly one word:",confirmation
confirm_g006_clean,1006,1,2,clean,clean,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Devon passes through Elara.
Fact 2: Elara is coded as Circle.
Question: Which label is associated with Devon: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g006_rename,1006,1,2,rename,relation_preserving,stable,Circle,Square,Triangle,"Consider a tiny mapping network.
Link one: Devon passes through Elara.
Link two: Elara is coded as Circle.
Choose the label reached from Devon: Circle or Square.
One word answer:",confirmation
confirm_g006_permuted,1006,1,2,permuted,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 2: Elara is coded as Circle.
Fact 1: Devon passes through Elara.
Question: Which label is associated with Devon: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g006_redundant,1006,1,2,redundant,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Devon passes through Elara.
Fact 2: Elara is coded as Circle.
Repeated confirmation: Devon still goes through Elara.
Repeated confirmation: Elara still points to Circle.
Question: Which label is associated with Devon: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g006_irrelevant,1006,1,2,irrelevant,relation_preserving,stable,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Devon passes through Elara.
Fact 2: Elara is coded as Circle.
Irrelevant fact: Fintan is associated with Triangle.
Question: Which label is associated with Devon: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g006_paraphrase,1006,1,2,paraphrase,relation_preserving,stable,Circle,Square,Triangle,"In this example, Devon reaches Elara.
The destination connected to Elara is Circle.
Based on those two links, select the label for Devon: Circle or Square.
Answer:",confirmation
confirm_g006_weak_distractor,1006,1,2,weak_distractor,structure_changing,stable_shift,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Devon passes through Elara.
Fact 2: Elara is coded as Circle.
Weak note: some unrelated source mentions Square, but does not update the graph.
Question: Which label is associated with Devon: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g006_competition_balanced,1006,1,2,competition_balanced,structure_changing,competition,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Devon passes through Elara.
Fact 2: Elara is coded as Circle.
Competing fact: Devon is also associated with Square.
Question: Which label is associated with Devon: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g006_direct_conflict,1006,1,2,direct_conflict,structure_changing,competition,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Devon passes through Elara.
Fact 2: Elara is coded as Circle.
Direct conflicting fact: Devon is coded as Square.
Question: Which label is associated with Devon: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g006_closure_update,1006,1,2,closure_update,structure_changing,closure,Circle,Square,Triangle,"You are given a small relation graph.
Fact 1: Devon passes through Elara.
Old record: Elara is coded as Circle.
Updated record: Elara is coded as Square, not Circle.
Question: Which label is associated with Devon: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g006_closure_override,1006,1,2,closure_override,structure_changing,closure,Circle,Square,Triangle,"You are given a rule system.
General rule: items that passes through Elara receive label Circle.
Override rule: in this case, items that passes through Elara receive label Square.
Fact: Devon passes through Elara.
Question: Which label applies to Devon: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g006_exception_override,1006,1,2,exception_override,structure_changing,closure,Circle,Square,Triangle,"You are given a rule system.
General rule: items connected to Elara use label Circle.
Exception: Devon is a special case and uses label Square.
Fact: Devon is connected to Elara.
Question: Which label applies to Devon: Circle or Square?
Answer with exactly one word:",confirmation
confirm_g007_clean,1007,1,3,clean,clean,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Devon links through Elara.
Fact 2: Elara terminates at Triangle.
Question: Which label is associated with Devon: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g007_rename,1007,1,3,rename,relation_preserving,stable,Triangle,Star,River,"Consider a tiny mapping network.
Link one: Devon links through Elara.
Link two: Elara terminates at Triangle.
Choose the label reached from Devon: Triangle or Star.
One word answer:",confirmation
confirm_g007_permuted,1007,1,3,permuted,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 2: Elara terminates at Triangle.
Fact 1: Devon links through Elara.
Question: Which label is associated with Devon: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g007_redundant,1007,1,3,redundant,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Devon links through Elara.
Fact 2: Elara terminates at Triangle.
Repeated confirmation: Devon still goes through Elara.
Repeated confirmation: Elara still points to Triangle.
Question: Which label is associated with Devon: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g007_irrelevant,1007,1,3,irrelevant,relation_preserving,stable,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Devon links through Elara.
Fact 2: Elara terminates at Triangle.
Irrelevant fact: Fintan is associated with River.
Question: Which label is associated with Devon: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g007_paraphrase,1007,1,3,paraphrase,relation_preserving,stable,Triangle,Star,River,"In this example, Devon reaches Elara.
The destination connected to Elara is Triangle.
Based on those two links, select the label for Devon: Triangle or Star.
Answer:",confirmation
confirm_g007_weak_distractor,1007,1,3,weak_distractor,structure_changing,stable_shift,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Devon links through Elara.
Fact 2: Elara terminates at Triangle.
Weak note: some unrelated source mentions Star, but does not update the graph.
Question: Which label is associated with Devon: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g007_competition_balanced,1007,1,3,competition_balanced,structure_changing,competition,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Devon links through Elara.
Fact 2: Elara terminates at Triangle.
Competing fact: Devon is also associated with Star.
Question: Which label is associated with Devon: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g007_direct_conflict,1007,1,3,direct_conflict,structure_changing,competition,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Devon links through Elara.
Fact 2: Elara terminates at Triangle.
Direct conflicting fact: Devon terminates at Star.
Question: Which label is associated with Devon: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g007_closure_update,1007,1,3,closure_update,structure_changing,closure,Triangle,Star,River,"You are given a small relation graph.
Fact 1: Devon links through Elara.
Old record: Elara terminates at Triangle.
Updated record: Elara terminates at Star, not Triangle.
Question: Which label is associated with Devon: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g007_closure_override,1007,1,3,closure_override,structure_changing,closure,Triangle,Star,River,"You are given a rule system.
General rule: items that links through Elara receive label Triangle.
Override rule: in this case, items that links through Elara receive label Star.
Fact: Devon links through Elara.
Question: Which label applies to Devon: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g007_exception_override,1007,1,3,exception_override,structure_changing,closure,Triangle,Star,River,"You are given a rule system.
General rule: items connected to Elara use label Triangle.
Exception: Devon is a special case and uses label Star.
Fact: Devon is connected to Elara.
Question: Which label applies to Devon: Triangle or Star?
Answer with exactly one word:",confirmation
confirm_g008_clean,1008,2,0,clean,clean,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Greer routes through Halen.
Fact 2: Halen resolves to River.
Question: Which label is associated with Greer: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g008_rename,1008,2,0,rename,relation_preserving,stable,River,Mountain,Forest,"Consider a tiny mapping network.
Link one: Greer routes through Halen.
Link two: Halen resolves to River.
Choose the label reached from Greer: River or Mountain.
One word answer:",confirmation
confirm_g008_permuted,1008,2,0,permuted,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 2: Halen resolves to River.
Fact 1: Greer routes through Halen.
Question: Which label is associated with Greer: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g008_redundant,1008,2,0,redundant,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Greer routes through Halen.
Fact 2: Halen resolves to River.
Repeated confirmation: Greer still goes through Halen.
Repeated confirmation: Halen still points to River.
Question: Which label is associated with Greer: River or Mountain?
Answer with exactly one word:",confirmation
confirm_g008_irrelevant,1008,2,0,irrelevant,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Greer routes through Halen.
Fact 2: Halen resolves to River.
Irrelevant fact: Idra is associated with Forest.
Question: Which label is associated with Greer: River or Mountain?
Answer with exactly one word:",confirmation
