prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,split,R_L19,dR_L19,R_L20,dR_L20,R_L21,dR_L21,R_L22,dR_L22,R_L23,dR_L23,R_L24,dR_L24,R_L25,dR_L25,DeltaU
confirm_g001_closure_override,1001,0,1,closure_override,structure_changing,closure,Triangle,Star,River,"You are given a rule system.
General rule: items that connects via Bria receive label Triangle.
Override rule: in this case, items that connects via Bria receive label Star.
Fact: Alden connects via Bria.
Question: Which label applies to Alden: Triangle or Star?
Answer with exactly one word:",confirmation,-2.7711148,-0.0036828518,-2.787452,-0.7646313,-3.1522279,-1.1172056,-7.870391,-3.2864017,-9.58774,-5.135065,-12.138199,-9.021921,-12.759823,-6.2743497,-9.555601
confirm_g001_exception_override,1001,0,1,exception_override,structure_changing,closure,Triangle,Star,River,"You are given a rule system.
General rule: items connected to Bria use label Triangle.
Exception: Alden is a special case and uses label Star.
Fact: Alden is connected to Bria.
Question: Which label applies to Alden: Triangle or Star?
Answer with exactly one word:",confirmation,-2.6002758,0.16715622,-2.5877907,-0.56497,-2.6117098,-0.5766876,-6.903597,-2.3196077,-9.160826,-4.708151,-10.9915085,-7.875231,-11.649515,-5.164042,-7.67093
confirm_g002_clean,1002,0,2,clean,clean,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Alden passes through Bria.
Fact 2: Bria is coded as River.
Question: Which label is associated with Alden: River or Mountain?
Answer with exactly one word:",confirmation,2.5658095,0.0,4.6004925,0.0,4.5922627,0.0,8.730915,0.0,12.442741,0.0,11.502407,0.0,15.424693,0.0,2.8346574
confirm_g002_rename,1002,0,2,rename,relation_preserving,stable,River,Mountain,Forest,"Consider a tiny mapping network.
Link one: Alden passes through Bria.
Link two: Bria is coded as River.
Choose the label reached from Alden: River or Mountain.
One word answer:",confirmation,2.1853724,-0.38043714,4.697543,0.09705067,5.723515,1.1312523,8.628906,-0.10200882,13.473369,1.0306273,16.746826,5.244419,20.4106,4.9859076,9.001603
confirm_g002_permuted,1002,0,2,permuted,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 2: Bria is coded as River.
Fact 1: Alden passes through Bria.
Question: Which label is associated with Alden: River or Mountain?
Answer with exactly one word:",confirmation,2.4333682,-0.13244128,3.8946102,-0.7058823,4.309732,-0.28253078,7.4322224,-1.2986927,11.290878,-1.1518631,9.809518,-1.6928892,13.774275,-1.6504183,-0.1331594
confirm_g002_redundant,1002,0,2,redundant,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Alden passes through Bria.
Fact 2: Bria is coded as River.
Repeated confirmation: Alden still goes through Bria.
Repeated confirmation: Bria still points to River.
Question: Which label is associated with Alden: River or Mountain?
Answer with exactly one word:",confirmation,2.5405552,-0.02525425,4.2503448,-0.35014772,4.745072,0.15280914,8.649241,-0.08167362,12.131804,-0.31093693,9.757315,-1.7450924,13.916153,-1.5085402,0.85418177
confirm_g002_irrelevant,1002,0,2,irrelevant,relation_preserving,stable,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Alden passes through Bria.
Fact 2: Bria is coded as River.
Irrelevant fact: Celyn is associated with Forest.
Question: Which label is associated with Alden: River or Mountain?
Answer with exactly one word:",confirmation,2.9271936,0.36138415,4.3495836,-0.25090885,4.1302524,-0.46201038,6.738064,-1.9928513,10.795549,-1.647192,7.312484,-4.1899233,12.196316,-3.2283773,-2.8863218
confirm_g002_paraphrase,1002,0,2,paraphrase,relation_preserving,stable,River,Mountain,Forest,"In this example, Alden reaches Bria.
The destination connected to Bria is River.
Based on those two links, select the label for Alden: River or Mountain.
Answer:",confirmation,4.2004194,1.6346099,6.3009114,1.700419,7.8515477,3.259285,10.566393,1.8354778,14.550437,2.1076956,17.123798,5.6213913,21.088644,5.663951,11.177382
confirm_g002_weak_distractor,1002,0,2,weak_distractor,structure_changing,stable_shift,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Alden passes through Bria.
Fact 2: Bria is coded as River.
Weak note: some unrelated source mentions Mountain, but does not update the graph.
Question: Which label is associated with Alden: River or Mountain?
Answer with exactly one word:",confirmation,2.538516,-0.027293444,4.088357,-0.5121355,3.9140065,-0.6782563,7.1715655,-1.5593495,11.30312,-1.1396217,11.430365,-0.072042465,16.255575,0.8308821,1.9591665
confirm_g002_competition_balanced,1002,0,2,competition_balanced,structure_changing,competition,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Alden passes through Bria.
Fact 2: Bria is coded as River.
Competing fact: Alden is also associated with Mountain.
Question: Which label is associated with Alden: River or Mountain?
Answer with exactly one word:",confirmation,2.4183345,-0.147475,3.111548,-1.4889445,2.7873368,-1.8049259,3.0769982,-5.653917,6.6083045,-5.834437,7.240495,-4.261912,11.744124,-3.6805687,-6.8219814
confirm_g002_direct_conflict,1002,0,2,direct_conflict,structure_changing,competition,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Alden passes through Bria.
Fact 2: Bria is coded as River.
Direct conflicting fact: Alden is coded as Mountain.
Question: Which label is associated with Alden: River or Mountain?
Answer with exactly one word:",confirmation,2.57471,0.008900404,2.6464849,-1.9540076,2.7794704,-1.8127923,2.6493464,-6.0815687,5.297993,-7.144748,5.0385756,-6.4638314,10.1845045,-5.2401886,-9.733213
confirm_g002_closure_update,1002,0,2,closure_update,structure_changing,closure,River,Mountain,Forest,"You are given a small relation graph.
Fact 1: Alden passes through Bria.
Old record: Bria is coded as River.
Updated record: Bria is coded as Mountain, not River.
Question: Which label is associated with Alden: River or Mountain?
Answer with exactly one word:",confirmation,2.6708674,0.105057955,3.6488569,-0.9516356,3.7826562,-0.80960655,3.4503486,-5.280566,7.782711,-4.6600304,8.138292,-3.3641148,11.779104,-3.6455889,-5.434065
confirm_g002_closure_override,1002,0,2,closure_override,structure_changing,closure,River,Mountain,Forest,"You are given a rule system.
General rule: items that passes through Bria receive label River.
Override rule: in this case, items that passes through Bria receive label Mountain.
Fact: Alden passes through Bria.
Question: Which label applies to Alden: River or Mountain?
Answer with exactly one word:",confirmation,1.9199722,-0.6458373,3.137795,-1.4626975,2.9503376,-1.6419251,2.6087098,-6.1222053,6.367089,-6.0756526,5.1655397,-6.3368673,9.550863,-5.87383,-9.443073
confirm_g002_exception_override,1002,0,2,exception_override,structure_changing,closure,River,Mountain,Forest,"You are given a rule system.
General rule: items connected to Bria use label River.
Exception: Alden is a special case and uses label Mountain.
Fact: Alden is connected to Bria.
Question: Which label applies to Alden: River or Mountain?
Answer with exactly one word:",confirmation,1.5903876,-0.9754219,2.737932,-1.8625605,2.7119975,-1.8802652,2.3854337,-6.3454814,5.7086163,-6.734125,3.6303196,-7.8720875,8.102135,-7.3225584,-11.53756
confirm_g003_clean,1003,0,3,clean,clean,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Alden links through Bria.
Fact 2: Bria terminates at Forest.
Question: Which label is associated with Alden: Forest or Ocean?
Answer with exactly one word:",confirmation,0.98634064,0.0,0.7750353,0.0,-0.5851196,0.0,-1.6752367,0.0,-2.3333673,0.0,-3.0260935,0.0,-2.0280557,0.0,2.8346574
confirm_g003_rename,1003,0,3,rename,relation_preserving,stable,Forest,Ocean,Sun,"Consider a tiny mapping network.
Link one: Alden links through Bria.
Link two: Bria terminates at Forest.
Choose the label reached from Alden: Forest or Ocean.
One word answer:",confirmation,1.7024586,0.716118,2.9669976,2.1919622,2.7649293,3.350049,3.5419788,5.2172155,2.9480352,5.2814026,6.145394,9.171488,5.8689976,7.8970532,17.269644
confirm_g003_permuted,1003,0,3,permuted,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 2: Bria terminates at Forest.
Fact 1: Alden links through Bria.
Question: Which label is associated with Alden: Forest or Ocean?
Answer with exactly one word:",confirmation,1.1175704,0.13122976,1.1580467,0.3830114,0.95009923,1.5352188,-1.6405468,0.034689903,-2.4731812,-0.1398139,-2.886219,0.13987446,-1.5335245,0.49453115,3.2811532
confirm_g003_redundant,1003,0,3,redundant,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Alden links through Bria.
Fact 2: Bria terminates at Forest.
Repeated confirmation: Alden still goes through Bria.
Repeated confirmation: Bria still points to Forest.
Question: Which label is associated with Alden: Forest or Ocean?
Answer with exactly one word:",confirmation,0.8098403,-0.17650032,0.30444518,-0.47059014,-0.7185805,-0.13346088,-1.5433468,0.13188994,-2.3548205,-0.021453142,-2.5741606,0.4519329,-1.7897425,0.2383132,3.215578
confirm_g003_irrelevant,1003,0,3,irrelevant,relation_preserving,stable,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Alden links through Bria.
Fact 2: Bria terminates at Forest.
Irrelevant fact: Celyn is associated with Sun.
Question: Which label is associated with Alden: Forest or Ocean?
Answer with exactly one word:",confirmation,1.1927062,0.20636559,0.39300734,-0.38202798,-0.6258532,-0.040733576,-2.7589624,-1.0837257,-4.179377,-1.8460097,-5.4028935,-2.3768,-3.1311054,-1.1030498,-0.45888972
confirm_g003_paraphrase,1003,0,3,paraphrase,relation_preserving,stable,Forest,Ocean,Sun,"In this example, Alden reaches Bria.
The destination connected to Bria is Forest.
Based on those two links, select the label for Alden: Forest or Ocean.
Answer:",confirmation,0.8223033,-0.16403735,-0.027465343,-0.80250067,2.3886495,2.9737692,4.6590543,6.334291,5.303722,7.6370893,7.788266,10.81436,5.9660435,7.994099,19.610376
confirm_g003_weak_distractor,1003,0,3,weak_distractor,structure_changing,stable_shift,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Alden links through Bria.
Fact 2: Bria terminates at Forest.
Weak note: some unrelated source mentions Ocean, but does not update the graph.
Question: Which label is associated with Alden: Forest or Ocean?
Answer with exactly one word:",confirmation,0.8288406,-0.15750003,0.38840353,-0.3866318,0.25344014,0.83855975,-0.7303338,0.9449029,-1.1346717,1.1986957,0.44706726,3.4731607,1.5572128,3.5852685,7.687063
confirm_g003_competition_balanced,1003,0,3,competition_balanced,structure_changing,competition,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Alden links through Bria.
Fact 2: Bria terminates at Forest.
Competing fact: Alden is also associated with Ocean.
Question: Which label is associated with Alden: Forest or Ocean?
Answer with exactly one word:",confirmation,0.5176264,-0.46871424,-0.17325789,-0.9482932,-1.0174463,-0.43232667,-5.4777284,-3.8024917,-6.6948786,-4.361511,-7.3627367,-4.336643,-4.411819,-2.3837633,-4.6187315
confirm_g003_direct_conflict,1003,0,3,direct_conflict,structure_changing,competition,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Alden links through Bria.
Fact 2: Bria terminates at Forest.
Direct conflicting fact: Alden terminates at Ocean.
Question: Which label is associated with Alden: Forest or Ocean?
Answer with exactly one word:",confirmation,0.13532037,-0.8510203,-0.1945948,-0.9696301,-0.8430269,-0.25790727,-5.462735,-3.7874985,-7.453788,-5.1204205,-8.487677,-5.461583,-4.760527,-2.7324715,-5.80844
confirm_g003_closure_update,1003,0,3,closure_update,structure_changing,closure,Forest,Ocean,Sun,"You are given a small relation graph.
Fact 1: Alden links through Bria.
Old record: Bria terminates at Forest.
Updated record: Bria terminates at Ocean, not Forest.
Question: Which label is associated with Alden: Forest or Ocean?
Answer with exactly one word:",confirmation,-0.16538912,-1.1517298,-1.227129,-2.0021644,-1.4761989,-0.8910793,-6.0207663,-4.3455296,-6.8357105,-4.502343,-8.052721,-5.0266275,-5.6001763,-3.5721207,-6.0291224
confirm_g003_closure_override,1003,0,3,closure_override,structure_changing,closure,Forest,Ocean,Sun,"You are given a rule system.
General rule: items that links through Bria receive label Forest.
Override rule: in this case, items that links through Bria receive label Ocean.
Fact: Alden links through Bria.
Question: Which label applies to Alden: Forest or Ocean?
Answer with exactly one word:",confirmation,0.17006671,-0.8162739,-0.011361182,-0.7863965,-1.419493,-0.83437335,-5.980014,-4.304777,-7.089736,-4.7563686,-8.901377,-5.8752832,-6.2388783,-4.2108226,-6.8670435
confirm_g003_exception_override,1003,0,3,exception_override,structure_changing,closure,Forest,Ocean,Sun,"You are given a rule system.
General rule: items connected to Bria use label Forest.
Exception: Alden is a special case and uses label Ocean.
Fact: Alden is connected to Bria.
Question: Which label applies to Alden: Forest or Ocean?
Answer with exactly one word:",confirmation,0.3048947,-0.68144596,0.08602506,-0.68901026,-0.025991052,0.5591285,-4.428899,-2.753662,-6.098632,-3.7652645,-7.616678,-4.5905848,-5.7456646,-3.717609,-4.6434984
confirm_g004_clean,1004,1,0,clean,clean,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Devon routes through Elara.
Fact 2: Elara resolves to Sun.
Question: Which label is associated with Devon: Sun or Moon?
Answer with exactly one word:",confirmation,0.6283697,0.0,0.9438715,0.0,1.4378741,0.0,0.28108644,0.0,-1.5261059,0.0,-2.615511,0.0,-2.9974976,0.0,2.8346574
confirm_g004_rename,1004,1,0,rename,relation_preserving,stable,Sun,Moon,Cloud,"Consider a tiny mapping network.
Link one: Devon routes through Elara.
Link two: Elara resolves to Sun.
Choose the label reached from Devon: Sun or Moon.
One word answer:",confirmation,1.8544006,1.226031,3.0104566,2.066585,2.9398382,1.5019641,5.637024,5.3559375,5.2827253,6.808831,4.078702,6.694213,3.7461052,6.7436028,15.855702
confirm_g004_permuted,1004,1,0,permuted,relation_preserving,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 2: Elara resolves to Sun.
Fact 1: Devon routes through Elara.
Question: Which label is associated with Devon: Sun or Moon?
Answer with exactly one word:",confirmation,0.29571897,-0.33265072,0.2750764,-0.6687951,0.83398604,-0.60388803,-0.83661413,-1.1177006,-3.7575393,-2.2314334,-2.5731878,0.042323112,-3.6699524,-0.67245483,0.8992102
confirm_g004_redundant,1004,1,0,redundant,relation_preserving,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Devon routes through Elara.
Fact 2: Elara resolves to Sun.
Repeated confirmation: Devon still goes through Elara.
Repeated confirmation: Elara still points to Sun.
Question: Which label is associated with Devon: Sun or Moon?
Answer with exactly one word:",confirmation,1.0972623,0.46889257,0.9483273,0.004455805,1.753977,0.31610286,2.333741,2.0526545,2.0656466,3.5917525,0.88175106,3.497262,0.44372606,3.4412236,9.205444
confirm_g004_irrelevant,1004,1,0,irrelevant,relation_preserving,stable,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Devon routes through Elara.
Fact 2: Elara resolves to Sun.
Irrelevant fact: Fintan is associated with Cloud.
Question: Which label is associated with Devon: Sun or Moon?
Answer with exactly one word:",confirmation,0.78405666,0.15568697,1.1964824,0.25261092,1.7530882,0.31521416,0.55156994,0.2704835,-1.8255138,-0.29940796,-2.7968626,-0.18135166,-2.8227692,0.1747284,2.825819
confirm_g004_paraphrase,1004,1,0,paraphrase,relation_preserving,stable,Sun,Moon,Cloud,"In this example, Devon reaches Elara.
The destination connected to Elara is Sun.
Based on those two links, select the label for Devon: Sun or Moon.
Answer:",confirmation,2.1023183,1.4739486,2.0322695,1.088398,3.1028795,1.6650054,6.7773705,6.496284,7.5859976,9.112103,7.156642,9.772153,7.245616,10.2431135,20.949423
confirm_g004_weak_distractor,1004,1,0,weak_distractor,structure_changing,stable_shift,Sun,Moon,Cloud,"You are given a small relation graph.
Fact 1: Devon routes through Elara.
Fact 2: Elara resolves to Sun.
Weak note: some unrelated source mentions Moon, but does not update the graph.
Question: Which label is associated with Devon: Sun or Moon?
Answer with exactly one word:",confirmation,0.84414506,0.21577537,0.9940976,0.050226092,1.9084399,0.4705658,0.15207982,-0.12900662,-0.7234087,0.8026972,-3.00942,-0.39390898,-1.4000807,1.5974169,3.8018384
