prompt_id,graph_id,entity_id,relation_id,condition,condition_class,mechanism,clean_label,conflict_label,aux_label,text,split,R_L18,dR_L18,R_L19,dR_L19,R_L20,dR_L20,R_L21,dR_L21,R_L22,dR_L22,R_L23,dR_L23,DeltaU
g032_closure_override,32,8,0,closure_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items that belongs to Zeno receive label North.
Override rule: in this case, items that belongs to Zeno receive label South.
Fact: Yara belongs to Zeno.
Question: Which label applies to Yara: North or South?
Answer with exactly one word:",discovery,-9.971228,-19.824009,-15.924055,-18.955875,-14.96166,-31.018682,-10.291748,-31.77681,-14.779587,-26.180191,-16.901276,-27.707314,-50.79418
g032_exception_override,32,8,0,exception_override,structure_changing,closure,North,South,East,"You are given a rule system.
General rule: items connected to Zeno use label North.
Exception: Yara is a special case and uses label South.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: North or South?
Answer with exactly one word:",discovery,-5.2191296,-15.071911,-14.448189,-17.48001,-7.7923183,-23.84934,-3.858139,-25.3432,-7.176773,-18.577377,-9.180389,-19.986427,-35.99629
g033_clean,33,8,1,clean,clean,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",discovery,12.739821,0.0,0.8596821,0.0,5.3916473,0.0,7.3548164,0.0,7.0920258,0.0,-3.8399048,0.0,12.397655
g033_rename,33,8,1,rename,relation_preserving,stable,East,West,Copper,"Consider a tiny mapping network.
Link one: Yara is assigned to Zeno.
Link two: Zeno maps to East.
Choose the label reached from Yara: East or West.
One word answer:",discovery,12.254158,-0.4856634,12.725092,11.86541,20.791338,15.399691,22.283161,14.928345,31.055878,23.963852,20.096611,23.936516,52.85774
g033_permuted,33,8,1,permuted,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 2: Zeno maps to East.
Fact 1: Yara is assigned to Zeno.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",discovery,18.935472,6.195651,6.564949,5.705267,14.580261,9.188614,16.071655,8.716839,19.97403,12.882004,10.437866,14.277771,36.69324
g033_redundant,33,8,1,redundant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",discovery,13.199849,0.4600277,1.4303055,0.5706234,8.329201,2.9375534,9.411373,2.0565567,9.253029,2.161003,-0.039398193,3.8005066,17.735819
g033_irrelevant,33,8,1,irrelevant,relation_preserving,stable,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Irrelevant fact: Nia is associated with Copper.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",discovery,15.950916,3.2110949,4.221491,3.3618088,10.388412,4.996765,12.1727295,4.817913,15.108688,8.016663,4.4572754,8.29718,26.484539
g033_paraphrase,33,8,1,paraphrase,relation_preserving,stable,East,West,Copper,"In this example, Yara reaches Zeno.
The destination connected to Zeno is East.
Based on those two links, select the label for Yara: East or West.
Answer:",discovery,12.446966,-0.29285526,3.7669163,2.9072342,14.584084,9.192436,12.790264,5.4354477,14.007912,6.915886,3.3152542,7.155159,26.363846
g033_weak_distractor,33,8,1,weak_distractor,structure_changing,stable_shift,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Weak note: some unrelated source mentions West, but does not update the graph.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",discovery,17.524628,4.7848063,11.576951,10.717269,19.723988,14.33234,19.975449,12.620632,26.057487,18.965462,15.596863,19.436768,47.424435
g033_competition_balanced,33,8,1,competition_balanced,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Competing fact: Yara is also associated with West.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",discovery,11.354699,-1.3851223,4.626377,3.766695,6.56654,1.1748924,7.535076,0.1802597,12.497063,5.405037,1.7375946,5.5774994,19.53065
g033_direct_conflict,33,8,1,direct_conflict,structure_changing,competition,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Fact 2: Zeno maps to East.
Direct conflicting fact: Yara maps to West.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",discovery,11.01865,-1.7211714,3.5379887,2.6783066,6.2477493,0.856102,6.7018204,-0.65299606,7.1773148,0.085289,-4.2972565,-0.45735168,12.817168
g033_closure_update,33,8,1,closure_update,structure_changing,closure,East,West,Copper,"You are given a small relation graph.
Fact 1: Yara is assigned to Zeno.
Old record: Zeno maps to East.
Updated record: Zeno maps to West, not East.
Question: Which label is associated with Yara: East or West?
Answer with exactly one word:",discovery,10.322382,-2.4174395,-0.8317337,-1.6914158,4.7962494,-0.59539795,5.0922585,-2.262558,11.099548,4.0075226,-0.12519836,3.7147064,14.154445
g033_closure_override,33,8,1,closure_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items that is assigned to Zeno receive label East.
Override rule: in this case, items that is assigned to Zeno receive label West.
Fact: Yara is assigned to Zeno.
Question: Which label applies to Yara: East or West?
Answer with exactly one word:",discovery,-2.0090923,-14.748914,-11.928904,-12.788586,-18.699814,-24.091461,-18.211367,-25.566183,-23.652863,-30.744888,-35.859856,-32.01995,-46.97326
g033_exception_override,33,8,1,exception_override,structure_changing,closure,East,West,Copper,"You are given a rule system.
General rule: items connected to Zeno use label East.
Exception: Yara is a special case and uses label West.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: East or West?
Answer with exactly one word:",discovery,3.321599,-9.418222,-10.124575,-10.984257,-11.126318,-16.517965,-11.313845,-18.668661,-13.108597,-20.200623,-25.431274,-21.59137,-28.6964
g034_clean,34,8,2,clean,clean,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",discovery,1.5175905,0.0,-1.3645325,0.0,-8.221796,0.0,-15.957485,0.0,-5.2221127,0.0,-36.968708,0.0,12.397655
g034_rename,34,8,2,rename,relation_preserving,stable,Copper,Silver,Gold,"Consider a tiny mapping network.
Link one: Yara is part of Zeno.
Link two: Zeno points to Copper.
Choose the label reached from Yara: Copper or Silver.
One word answer:",discovery,13.358268,11.840677,19.715576,21.080109,24.32558,32.54738,17.718615,33.6761,33.09745,38.319565,-5.525158,31.44355,84.06869
g034_permuted,34,8,2,permuted,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 2: Zeno points to Copper.
Fact 1: Yara is part of Zeno.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",discovery,1.3557055,-0.16188502,1.4043083,2.7688408,-10.575844,-2.3540478,-18.595058,-2.6375732,-6.0905495,-0.8684368,-40.29912,-3.3304138,9.152319
g034_redundant,34,8,2,redundant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",discovery,-2.7148452,-4.2324357,-7.0487194,-5.684187,-13.12954,-4.9077444,-20.191784,-4.2342987,-15.344681,-10.122568,-45.19196,-8.223251,-3.4675188
g034_irrelevant,34,8,2,irrelevant,relation_preserving,stable,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Irrelevant fact: Nia is associated with Gold.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",discovery,7.3107347,5.793144,7.7278867,9.092419,2.7843332,11.006129,-5.344611,10.612874,8.966866,14.188978,-31.841259,5.127449,35.192436
g034_paraphrase,34,8,2,paraphrase,relation_preserving,stable,Copper,Silver,Gold,"In this example, Yara reaches Zeno.
The destination connected to Zeno is Copper.
Based on those two links, select the label for Yara: Copper or Silver.
Answer:",discovery,1.0911674,-0.42642307,-4.1540837,-2.7895513,-2.9513063,5.2704897,-8.448801,7.508684,-0.6298075,4.592305,-33.43569,3.5330162,20.598656
g034_weak_distractor,34,8,2,weak_distractor,structure_changing,stable_shift,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Weak note: some unrelated source mentions Silver, but does not update the graph.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",discovery,8.647956,7.1303654,7.757831,9.122364,8.806096,17.027893,-0.8022051,15.15528,15.587715,20.809828,-22.296839,14.671869,47.994186
g034_competition_balanced,34,8,2,competition_balanced,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Competing fact: Yara is also associated with Silver.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",discovery,5.706544,4.1889534,6.0447035,7.409236,5.530634,13.75243,-5.1453543,10.812131,16.270678,21.49279,-23.663239,13.3054695,43.422398
g034_direct_conflict,34,8,2,direct_conflict,structure_changing,competition,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Fact 2: Zeno points to Copper.
Direct conflicting fact: Yara points to Silver.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",discovery,6.75169,5.2340994,9.215332,10.5798645,10.185258,18.407055,-0.58546257,15.372023,16.986603,22.208715,-21.656408,15.3123,49.757137
g034_closure_update,34,8,2,closure_update,structure_changing,closure,Copper,Silver,Gold,"You are given a small relation graph.
Fact 1: Yara is part of Zeno.
Old record: Zeno points to Copper.
Updated record: Zeno points to Silver, not Copper.
Question: Which label is associated with Yara: Copper or Silver?
Answer with exactly one word:",discovery,-3.940094,-5.4576845,-14.8174305,-13.452898,-13.362642,-5.1408463,-21.656359,-5.6988735,-6.359619,-1.1375065,-39.356262,-2.3875542,0.6341276
g034_closure_override,34,8,2,closure_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items that is part of Zeno receive label Copper.
Override rule: in this case, items that is part of Zeno receive label Silver.
Fact: Yara is part of Zeno.
Question: Which label applies to Yara: Copper or Silver?
Answer with exactly one word:",discovery,-17.527924,-19.045513,-32.437443,-31.07291,-44.627052,-36.40526,-49.853767,-33.896282,-58.81221,-53.590096,-84.260826,-47.292118,-81.79096
g034_exception_override,34,8,2,exception_override,structure_changing,closure,Copper,Silver,Gold,"You are given a rule system.
General rule: items connected to Zeno use label Copper.
Exception: Yara is a special case and uses label Silver.
Fact: Yara is connected to Zeno.
Question: Which label applies to Yara: Copper or Silver?
Answer with exactly one word:",discovery,-14.6948805,-16.212471,-30.542032,-29.1775,-39.360508,-31.138712,-45.416702,-29.459217,-49.362755,-44.14064,-77.525696,-40.556988,-68.3734
g035_clean,35,8,3,clean,clean,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,26.790806,0.0,28.581093,0.0,35.39866,0.0,47.89974,0.0,54.694374,0.0,88.08774,0.0,12.397655
g035_rename,35,8,3,rename,relation_preserving,stable,Gold,Iron,Red,"Consider a tiny mapping network.
Link one: Yara is grouped under Zeno.
Link two: Zeno has label Gold.
Choose the label reached from Yara: Gold or Iron.
One word answer:",discovery,27.914253,1.1234474,44.300804,15.719711,50.284706,14.886047,58.81433,10.914593,77.932846,23.238472,112.15635,24.068611,52.422047
g035_permuted,35,8,3,permuted,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 2: Zeno has label Gold.
Fact 1: Yara is grouped under Zeno.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,29.216892,2.4260864,26.4569,-2.1241932,38.845108,3.4464493,52.127716,4.2279778,61.60125,6.9068756,93.23233,5.1445923,21.447136
g035_redundant,35,8,3,redundant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Repeated confirmation: Yara still goes through Zeno.
Repeated confirmation: Zeno still points to Gold.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,23.764942,-3.0258636,20.734795,-7.846298,26.395819,-9.00284,39.615143,-8.2845955,45.31147,-9.382904,78.41542,-9.6723175,-7.516385
g035_irrelevant,35,8,3,irrelevant,relation_preserving,stable,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Irrelevant fact: Nia is associated with Red.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,27.891134,1.1003284,33.723164,5.142071,44.33692,8.938263,57.947235,10.047497,65.99841,11.304039,94.97832,6.890579,31.213566
g035_paraphrase,35,8,3,paraphrase,relation_preserving,stable,Gold,Iron,Red,"In this example, Yara reaches Zeno.
The destination connected to Zeno is Gold.
Based on those two links, select the label for Yara: Gold or Iron.
Answer:",discovery,21.264574,-5.526232,21.390858,-7.190235,34.383236,-1.0154228,49.73835,1.8386116,60.640507,5.9461327,89.56006,1.4723206,12.914614
g035_weak_distractor,35,8,3,weak_distractor,structure_changing,stable_shift,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Weak note: some unrelated source mentions Iron, but does not update the graph.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,31.167383,4.3765774,39.678528,11.097435,53.35598,17.957321,63.531044,15.631306,74.15474,19.460365,106.35693,18.269196,49.75827
g035_competition_balanced,35,8,3,competition_balanced,structure_changing,competition,Gold,Iron,Red,"You are given a small relation graph.
Fact 1: Yara is grouped under Zeno.
Fact 2: Zeno has label Gold.
Competing fact: Yara is also associated with Iron.
Question: Which label is associated with Yara: Gold or Iron?
Answer with exactly one word:",discovery,18.81843,-7.972376,19.41962,-9.161472,29.551987,-5.846672,43.130405,-4.769333,58.761673,4.067299,92.78235,4.6946106,7.886469
