task,representation,prompt_id,metric,value
lexical_disjoint,norm_only_fixed_direction,lexical_019_final_recheck,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_020_clean,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_020_paraphrase,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_020_untrusted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_020_asserted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_020_explicit_correction,future_alignment,0.8571428656578064
lexical_disjoint,norm_only_fixed_direction,lexical_020_final_recheck,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_021_clean,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_021_paraphrase,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_021_untrusted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_021_asserted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_021_explicit_correction,future_alignment,0.8571428656578064
lexical_disjoint,norm_only_fixed_direction,lexical_021_final_recheck,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_022_clean,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_022_paraphrase,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_022_untrusted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_022_asserted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_022_explicit_correction,future_alignment,0.8571428656578064
lexical_disjoint,norm_only_fixed_direction,lexical_022_final_recheck,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_023_clean,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_023_paraphrase,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_023_untrusted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_023_asserted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_023_explicit_correction,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_023_final_recheck,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_024_clean,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_024_paraphrase,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_024_untrusted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_024_asserted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_024_explicit_correction,future_alignment,1.0000001192092896
lexical_disjoint,norm_only_fixed_direction,lexical_024_final_recheck,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_025_clean,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_025_paraphrase,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_025_untrusted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_025_asserted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_025_explicit_correction,future_alignment,0.8571428656578064
lexical_disjoint,norm_only_fixed_direction,lexical_025_final_recheck,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_026_clean,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_026_paraphrase,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_026_untrusted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_026_asserted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_026_explicit_correction,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_026_final_recheck,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_027_clean,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_027_paraphrase,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_027_untrusted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_027_asserted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_027_explicit_correction,future_alignment,0.8571428656578064
lexical_disjoint,norm_only_fixed_direction,lexical_027_final_recheck,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_028_clean,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_028_paraphrase,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_028_untrusted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_028_asserted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_028_explicit_correction,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_028_final_recheck,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_029_clean,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_029_paraphrase,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_029_untrusted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_029_asserted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_029_explicit_correction,future_alignment,0.8571428656578064
lexical_disjoint,norm_only_fixed_direction,lexical_029_final_recheck,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_030_clean,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_030_paraphrase,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_030_untrusted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_030_asserted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_030_explicit_correction,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_030_final_recheck,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_031_clean,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_031_paraphrase,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_031_untrusted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_031_asserted_conflict,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_031_explicit_correction,future_alignment,0.8571428656578064
lexical_disjoint,norm_only_fixed_direction,lexical_031_final_recheck,future_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_016_clean,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_016_paraphrase,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_016_untrusted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_016_asserted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_016_explicit_correction,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_016_final_recheck,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_017_clean,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_017_paraphrase,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_017_untrusted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_017_asserted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_017_explicit_correction,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_017_final_recheck,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_018_clean,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_018_paraphrase,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_018_untrusted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_018_asserted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_018_explicit_correction,leave_one_out_alignment,0.8666666746139526
lexical_disjoint,norm_only_fixed_direction,lexical_018_final_recheck,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_019_clean,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_019_paraphrase,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_019_untrusted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_019_asserted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_019_explicit_correction,leave_one_out_alignment,0.8666667342185974
lexical_disjoint,norm_only_fixed_direction,lexical_019_final_recheck,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_020_clean,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_020_paraphrase,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_020_untrusted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_020_asserted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_020_explicit_correction,leave_one_out_alignment,0.8666666746139526
lexical_disjoint,norm_only_fixed_direction,lexical_020_final_recheck,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_021_clean,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_021_paraphrase,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_021_untrusted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_021_asserted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_021_explicit_correction,leave_one_out_alignment,0.8666666746139526
lexical_disjoint,norm_only_fixed_direction,lexical_021_final_recheck,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_022_clean,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_022_paraphrase,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_022_untrusted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_022_asserted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_022_explicit_correction,leave_one_out_alignment,0.8666666746139526
lexical_disjoint,norm_only_fixed_direction,lexical_022_final_recheck,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_023_clean,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_023_paraphrase,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_023_untrusted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_023_asserted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_023_explicit_correction,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_023_final_recheck,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_024_clean,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_024_paraphrase,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_024_untrusted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_024_asserted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_024_explicit_correction,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_024_final_recheck,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_025_clean,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_025_paraphrase,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_025_untrusted_conflict,leave_one_out_alignment,0.9999999403953552
lexical_disjoint,norm_only_fixed_direction,lexical_025_asserted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_025_explicit_correction,leave_one_out_alignment,0.8666666746139526
lexical_disjoint,norm_only_fixed_direction,lexical_025_final_recheck,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_026_clean,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_026_paraphrase,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_026_untrusted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_026_asserted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_026_explicit_correction,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_026_final_recheck,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_027_clean,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_027_paraphrase,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_027_untrusted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_027_asserted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_027_explicit_correction,leave_one_out_alignment,0.8666666746139526
lexical_disjoint,norm_only_fixed_direction,lexical_027_final_recheck,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_028_clean,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_028_paraphrase,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_028_untrusted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_028_asserted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_028_explicit_correction,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_028_final_recheck,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_029_clean,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_029_paraphrase,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_029_untrusted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_029_asserted_conflict,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_029_explicit_correction,leave_one_out_alignment,0.8666666746139526
lexical_disjoint,norm_only_fixed_direction,lexical_029_final_recheck,leave_one_out_alignment,1.0
lexical_disjoint,norm_only_fixed_direction,lexical_030_clean,leave_one_out_alignment,0.9999999403953552
lexical_disjoint,norm_only_fixed_direction,lexical_030_paraphrase,leave_one_out_alignment,1.0
