prompt_id,graph_id,condition,mechanism,clean_label,conflict_label,DeltaU,final_clean_logit,final_conflict_logit,pair_choice,control,final_margin,baseline_DeltaU,baseline_margin,baseline_pair_choice,margin_shift,DeltaU_shift,pair_flip,crossed
g077_closure_override,77,closure_override,closure,Gold,Iron,1.3967212438583374,19.53125,17.46875,clean,policy_boundary,2.0625,0.49752933,1.3125,clean,0.75,0.8991919159889221,False,False
g077_exception_override,77,exception_override,closure,Gold,Iron,1.5409594774246216,19.875,17.671875,clean,policy_boundary,2.203125,0.6031561,1.453125,clean,0.75,0.9378033876419067,False,False
g079_clean,79,clean,stable,Green,Yellow,0.09651989489793777,18.390625,18.15625,clean,policy_boundary,0.234375,0.096519895,0.234375,clean,0.0,0.0,False,False
g079_redundant,79,redundant,stable,Green,Yellow,0.23747146129608154,18.359375,17.984375,clean,policy_boundary,0.375,0.23747146,0.375,clean,0.0,0.0,False,False
g079_irrelevant,79,irrelevant,stable,Green,Yellow,0.6895800232887268,19.578125,18.8125,clean,policy_boundary,0.765625,0.68958,0.765625,clean,0.0,0.0,False,False
g079_paraphrase,79,paraphrase,stable,Green,Yellow,0.2885303795337677,21.125,20.75,clean,policy_boundary,0.375,0.28853038,0.375,clean,0.0,0.0,False,False
g079_weak_distractor,79,weak_distractor,competition,Green,Yellow,0.10490861535072327,18.625,18.390625,clean,policy_boundary,0.234375,0.10490862,0.234375,clean,0.0,-7.450580596923828e-09,False,False
g079_competition_balanced,79,competition_balanced,competition,Green,Yellow,-0.806479275226593,18.96875,19.578125,conflict,policy_boundary,-0.609375,-0.80647933,-0.609375,conflict,0.0,5.960464477539063e-08,False,False
g079_direct_conflict,79,direct_conflict,competition,Green,Yellow,-0.23524031043052673,19.71875,19.796875,conflict,policy_boundary,-0.078125,-0.2382513,-0.078125,conflict,0.0,0.003010988235473633,False,False
g079_closure_update,79,closure_update,closure,Green,Yellow,0.05918077379465103,18.203125,17.921875,clean,policy_boundary,0.28125,-0.78905225,-0.53125,conflict,0.8125,0.8482330217957497,True,True
g079_closure_override,79,closure_override,closure,Green,Yellow,0.40094080567359924,18.40625,17.734375,clean,policy_boundary,0.671875,-0.5258765,-0.328125,conflict,1.0,0.9268173277378082,True,True
g079_exception_override,79,exception_override,closure,Green,Yellow,0.5077727437019348,18.515625,17.765625,clean,policy_boundary,0.75,-1.115993,-0.921875,conflict,1.671875,1.623765766620636,True,True
g080_clean,80,clean,stable,North,South,0.09712814539670944,18.84375,18.609375,clean,policy_boundary,0.234375,0.096519895,0.234375,clean,0.0,0.0006082504987716675,False,False
g080_redundant,80,redundant,stable,North,South,0.11820390075445175,19.109375,18.828125,clean,policy_boundary,0.28125,0.12026886,0.28125,clean,0.0,-0.0020649582147598267,False,False
g080_irrelevant,80,irrelevant,stable,North,South,0.6332119703292847,20.234375,19.515625,clean,policy_boundary,0.71875,0.633212,0.71875,clean,0.0,0.0,False,False
g080_paraphrase,80,paraphrase,stable,North,South,1.5430467128753662,22.390625,20.703125,clean,policy_boundary,1.6875,1.5430467,1.6875,clean,0.0,0.0,False,False
g080_weak_distractor,80,weak_distractor,competition,North,South,0.24571970105171204,19.015625,18.65625,clean,policy_boundary,0.359375,0.2457197,0.359375,clean,0.0,0.0,False,False
g080_competition_balanced,80,competition_balanced,competition,North,South,0.1316504180431366,19.15625,18.875,clean,policy_boundary,0.28125,-0.31764835,-0.15625,conflict,0.4375,0.44929876923561096,True,True
g080_direct_conflict,80,direct_conflict,competition,North,South,0.15709823369979858,18.8125,18.484375,clean,policy_boundary,0.328125,-0.13202405,0.03125,clean,0.296875,0.2891222834587097,False,False
g080_closure_update,80,closure_update,closure,North,South,0.19952335953712463,19.359375,18.921875,clean,policy_boundary,0.4375,-0.46015787,-0.25,conflict,0.6875,0.6596812307834625,True,True
g080_closure_override,80,closure_override,closure,North,South,0.1994166076183319,19.46875,19.046875,clean,policy_boundary,0.421875,0.009042397,0.171875,clean,0.25,0.1903742104768753,False,False
g080_exception_override,80,exception_override,closure,North,South,0.056916773319244385,19.5,19.21875,clean,policy_boundary,0.28125,-0.47871584,-0.28125,conflict,0.5625,0.5356326103210449,True,True
g085_clean,85,clean,stable,Green,Yellow,0.09651989489793777,18.453125,17.625,clean,policy_boundary,0.828125,0.096519895,0.828125,clean,0.0,0.0,False,False
g085_redundant,85,redundant,stable,Green,Yellow,0.07302407920360565,18.75,17.9375,clean,policy_boundary,0.8125,0.07302408,0.8125,clean,0.0,0.0,False,False
g085_irrelevant,85,irrelevant,stable,Green,Yellow,0.42394816875457764,19.390625,18.28125,clean,policy_boundary,1.109375,0.43351474,1.109375,clean,0.0,-0.009566575288772583,False,False
g085_paraphrase,85,paraphrase,stable,Green,Yellow,-0.36741000413894653,20.671875,20.390625,clean,policy_boundary,0.28125,-0.3703917,0.296875,clean,-0.015625,0.0029816925525665283,False,False
g085_weak_distractor,85,weak_distractor,competition,Green,Yellow,0.2095280885696411,18.734375,17.78125,clean,policy_boundary,0.953125,0.2095281,0.953125,clean,0.0,-1.4901161193847656e-08,False,False
g085_competition_balanced,85,competition_balanced,competition,Green,Yellow,-0.1993657648563385,18.984375,18.453125,clean,policy_boundary,0.53125,-0.90454787,-0.109375,conflict,0.640625,0.7051821053028107,True,True
g085_direct_conflict,85,direct_conflict,competition,Green,Yellow,-0.7306228280067444,19.78125,19.71875,clean,policy_boundary,0.0625,-0.731949,0.078125,clean,-0.015625,0.001326143741607666,False,False
g085_closure_update,85,closure_update,closure,Green,Yellow,0.1545937955379486,18.53125,17.59375,clean,policy_boundary,0.9375,-1.0460005,-0.1875,conflict,1.125,1.200594276189804,True,True
g085_closure_override,85,closure_override,closure,Green,Yellow,0.5948303937911987,18.734375,17.28125,clean,policy_boundary,1.453125,-0.40532798,0.421875,clean,1.03125,1.0001583695411682,False,False
g085_exception_override,85,exception_override,closure,Green,Yellow,0.9212059378623962,18.796875,17.046875,clean,policy_boundary,1.75,-1.4081893,-0.59375,conflict,2.34375,2.3293952345848083,True,True
g088_clean,88,clean,stable,Copper,Silver,0.09645885229110718,17.21875,15.625,clean,policy_boundary,1.59375,0.096519895,1.59375,clean,0.0,-6.104260683059692e-05,False,False
g088_redundant,88,redundant,stable,Copper,Silver,-0.267130970954895,17.71875,16.484375,clean,policy_boundary,1.234375,-0.2657717,1.234375,clean,0.0,-0.0013592839241027832,False,False
g088_irrelevant,88,irrelevant,stable,Copper,Silver,-0.7000942230224609,16.703125,15.8984375,clean,policy_boundary,0.8046875,-0.7017888,0.796875,clean,0.0078125,0.0016945600509643555,False,False
g088_paraphrase,88,paraphrase,stable,Copper,Silver,0.21457606554031372,21.578125,19.953125,clean,policy_boundary,1.625,0.2166414,1.640625,clean,-0.015625,-0.002065330743789673,False,False
g088_weak_distractor,88,weak_distractor,competition,Copper,Silver,0.039539143443107605,18.1875,16.703125,clean,policy_boundary,1.484375,0.039539143,1.484375,clean,0.0,0.0,False,False
g088_competition_balanced,88,competition_balanced,competition,Copper,Silver,-0.7299268841743469,17.515625,16.71875,clean,policy_boundary,0.796875,-0.85290444,0.65625,clean,0.140625,0.12297755479812622,False,False
g088_direct_conflict,88,direct_conflict,competition,Copper,Silver,0.03262459486722946,18.125,16.671875,clean,policy_boundary,1.453125,0.032624595,1.453125,clean,0.0,0.0,False,False
g088_closure_update,88,closure_update,closure,Copper,Silver,-0.4256184697151184,19.328125,18.28125,clean,policy_boundary,1.046875,-0.4010554,0.984375,clean,0.0625,-0.024563074111938477,False,False
g088_closure_override,88,closure_override,closure,Copper,Silver,-0.3836204409599304,19.421875,18.28125,clean,policy_boundary,1.140625,-0.8825247,0.578125,clean,0.5625,0.498904287815094,False,False
g088_exception_override,88,exception_override,closure,Copper,Silver,-0.04024937003850937,19.453125,17.984375,clean,policy_boundary,1.46875,-1.12408,0.34375,clean,1.125,1.0838305726647377,False,False
g094_clean,94,clean,stable,Copper,Silver,0.09651989489793777,17.953125,16.171875,clean,policy_boundary,1.78125,0.096519895,1.78125,clean,0.0,0.0,False,False
g094_redundant,94,redundant,stable,Copper,Silver,-0.1798880398273468,18.40625,16.890625,clean,policy_boundary,1.515625,-0.17988804,1.515625,clean,0.0,0.0,False,False
g094_irrelevant,94,irrelevant,stable,Copper,Silver,-0.5726726651191711,17.28125,16.109375,clean,policy_boundary,1.171875,-0.57267267,1.171875,clean,0.0,0.0,False,False
g094_paraphrase,94,paraphrase,stable,Copper,Silver,0.3512902557849884,22.53125,20.609375,clean,policy_boundary,1.921875,0.35129026,1.921875,clean,0.0,0.0,False,False
g094_weak_distractor,94,weak_distractor,competition,Copper,Silver,0.1319810003042221,18.75,16.9375,clean,policy_boundary,1.8125,0.131981,1.8125,clean,0.0,0.0,False,False
g094_competition_balanced,94,competition_balanced,competition,Copper,Silver,-0.57676100730896,18.640625,17.546875,clean,policy_boundary,1.09375,-0.576761,1.09375,clean,0.0,0.0,False,False
g094_direct_conflict,94,direct_conflict,competition,Copper,Silver,0.06462038308382034,18.96875,17.3125,clean,policy_boundary,1.65625,0.064620376,1.65625,clean,0.0,7.450580596923828e-09,False,False
g094_closure_update,94,closure_update,closure,Copper,Silver,-0.5157394409179688,19.71875,18.53125,clean,policy_boundary,1.1875,-0.90330106,0.671875,clean,0.515625,0.3875616192817688,False,False
g094_closure_override,94,closure_override,closure,Copper,Silver,-0.6312954425811768,20.125,19.015625,clean,policy_boundary,1.109375,-1.0024041,0.65625,clean,0.453125,0.37110865116119385,False,False
g094_exception_override,94,exception_override,closure,Copper,Silver,-0.35945016145706177,19.890625,18.59375,clean,policy_boundary,1.296875,-1.4796089,0.125,clean,1.171875,1.1201587319374084,False,False
g000_clean,0,clean,stable,Red,Blue,0.09651989489793777,19.28125,18.21875,clean,policy_boundary_guarded,1.0625,0.096519895,1.0625,clean,0.0,0.0,False,False
g000_redundant,0,redundant,stable,Red,Blue,-0.02496262639760971,19.40625,18.46875,clean,policy_boundary_guarded,0.9375,-0.024962634,0.9375,clean,0.0,7.450580596923828e-09,False,False
g000_irrelevant,0,irrelevant,stable,Red,Blue,-0.001258261501789093,19.921875,19.015625,clean,policy_boundary_guarded,0.90625,-0.001258254,0.90625,clean,0.0,-7.450580596923828e-09,False,False
g000_paraphrase,0,paraphrase,stable,Red,Blue,-0.5145880579948425,21.765625,21.21875,clean,policy_boundary_guarded,0.546875,-0.514588,0.546875,clean,0.0,-5.960464477539063e-08,False,False
g000_weak_distractor,0,weak_distractor,competition,Red,Blue,0.34885087609291077,19.65625,18.421875,clean,policy_boundary_guarded,1.234375,0.34885088,1.234375,clean,0.0,0.0,False,False
g000_competition_balanced,0,competition_balanced,competition,Red,Blue,-0.07848521322011948,19.875,18.984375,clean,policy_boundary_guarded,0.890625,-0.07848521,0.890625,clean,0.0,0.0,False,False
g000_direct_conflict,0,direct_conflict,competition,Red,Blue,0.027886904776096344,20.421875,19.46875,clean,policy_boundary_guarded,0.953125,0.027886905,0.953125,clean,0.0,0.0,False,False
g000_closure_update,0,closure_update,closure,Red,Blue,-0.43374544382095337,19.34375,18.90625,clean,policy_boundary_guarded,0.4375,-1.4101948,-0.296875,conflict,0.734375,0.9764493107795715,True,True
g000_closure_override,0,closure_override,closure,Red,Blue,-0.30471184849739075,19.984375,19.40625,clean,policy_boundary_guarded,0.578125,-0.564252,0.4375,clean,0.140625,0.2595401704311371,False,False
g000_exception_override,0,exception_override,closure,Red,Blue,-0.2795354723930359,19.8125,19.296875,clean,policy_boundary_guarded,0.515625,-1.4851507,-0.46875,conflict,0.984375,1.205615222454071,True,True
g004_clean,4,clean,stable,Copper,Silver,0.09651989489793777,16.796875,15.25,clean,policy_boundary_guarded,1.546875,0.096519895,1.546875,clean,0.0,0.0,False,False
g004_redundant,4,redundant,stable,Copper,Silver,0.05382515490055084,17.359375,15.84375,clean,policy_boundary_guarded,1.515625,0.053825155,1.515625,clean,0.0,0.0,False,False
g004_irrelevant,4,irrelevant,stable,Copper,Silver,-0.7623324990272522,17.09375,16.375,clean,policy_boundary_guarded,0.71875,-0.7621935,0.71875,clean,0.0,-0.00013899803161621094,False,False
g004_paraphrase,4,paraphrase,stable,Copper,Silver,0.4944038689136505,21.6875,19.75,clean,policy_boundary_guarded,1.9375,0.48150158,1.921875,clean,0.015625,0.012902289628982544,False,False
g004_weak_distractor,4,weak_distractor,competition,Copper,Silver,0.10118777304887772,17.96875,16.390625,clean,policy_boundary_guarded,1.578125,0.10118777,1.578125,clean,0.0,0.0,False,False
g004_competition_balanced,4,competition_balanced,competition,Copper,Silver,-0.6537887454032898,17.484375,16.625,clean,policy_boundary_guarded,0.859375,-0.65378875,0.859375,clean,0.0,0.0,False,False
g004_direct_conflict,4,direct_conflict,competition,Copper,Silver,-0.2902491092681885,17.65625,16.5,clean,policy_boundary_guarded,1.15625,-0.29024914,1.15625,clean,0.0,2.9802322387695312e-08,False,False
g004_closure_update,4,closure_update,closure,Copper,Silver,-0.37070077657699585,19.078125,17.890625,clean,policy_boundary_guarded,1.1875,-1.0345262,0.421875,clean,0.765625,0.6638254523277283,False,False
g004_closure_override,4,closure_override,closure,Copper,Silver,-0.705629289150238,19.453125,18.546875,clean,policy_boundary_guarded,0.90625,-0.79095066,0.703125,clean,0.203125,0.08532136678695679,False,False
g004_exception_override,4,exception_override,closure,Copper,Silver,-0.6471260786056519,19.40625,18.515625,clean,policy_boundary_guarded,0.890625,-1.442509,-0.015625,conflict,0.90625,0.7953829765319824,True,True
g009_clean,9,clean,stable,East,West,0.09651989489793777,16.734375,17.59375,conflict,policy_boundary_guarded,-0.859375,0.096519895,-0.859375,conflict,0.0,0.0,False,False
g009_redundant,9,redundant,stable,East,West,-0.002717815339565277,16.859375,17.875,conflict,policy_boundary_guarded,-1.015625,-0.0027178153,-1.015625,conflict,0.0,0.0,False,False
g009_irrelevant,9,irrelevant,stable,East,West,-0.01997244358062744,17.828125,18.796875,conflict,policy_boundary_guarded,-0.96875,-0.018743254,-0.96875,conflict,0.0,-0.0012291893362998962,False,False
g009_paraphrase,9,paraphrase,stable,East,West,1.6252413988113403,21.0625,20.546875,clean,policy_boundary_guarded,0.515625,1.6258746,0.5,clean,0.015625,-0.00063323974609375,False,False
g009_weak_distractor,9,weak_distractor,competition,East,West,0.31761634349823,17.65625,18.390625,conflict,policy_boundary_guarded,-0.734375,0.31761634,-0.734375,conflict,0.0,0.0,False,False
g009_competition_balanced,9,competition_balanced,competition,East,West,0.035807736217975616,16.859375,17.8125,conflict,policy_boundary_guarded,-0.953125,0.03580774,-0.953125,conflict,0.0,-3.725290298461914e-09,False,False
g009_direct_conflict,9,direct_conflict,competition,East,West,0.11129629611968994,17.65625,18.5625,conflict,policy_boundary_guarded,-0.90625,0.109127775,-0.921875,conflict,0.015625,0.002168521285057068,False,False
g009_closure_update,9,closure_update,closure,East,West,-0.7538301348686218,17.390625,19.1875,conflict,policy_boundary_guarded,-1.796875,-1.0553831,-2.046875,conflict,0.25,0.301552951335907,False,False
g009_closure_override,9,closure_override,closure,East,West,-0.7776646614074707,18.53125,20.34375,conflict,policy_boundary_guarded,-1.8125,-0.77766466,-1.8125,conflict,0.0,0.0,False,False
g009_exception_override,9,exception_override,closure,East,West,-0.9105554223060608,17.921875,19.90625,conflict,policy_boundary_guarded,-1.984375,-0.72361386,-1.765625,conflict,-0.21875,-0.18694156408309937,False,False
g010_clean,10,clean,stable,Copper,Silver,0.10383232682943344,16.96875,15.8984375,clean,policy_boundary_guarded,1.0703125,0.096519895,1.0703125,clean,0.0,0.0073124319314956665,False,False
g010_redundant,10,redundant,stable,Copper,Silver,0.2637192904949188,17.671875,16.4375,clean,policy_boundary_guarded,1.234375,0.26656896,1.234375,clean,0.0,-0.002849668264389038,False,False
g010_irrelevant,10,irrelevant,stable,Copper,Silver,-0.9189203381538391,17.109375,17.046875,clean,policy_boundary_guarded,0.0625,-0.91819376,0.0625,clean,0.0,-0.0007265806198120117,False,False
g010_paraphrase,10,paraphrase,stable,Copper,Silver,0.6578822731971741,22.078125,20.484375,clean,policy_boundary_guarded,1.59375,0.6625302,1.59375,clean,0.0,-0.0046479105949401855,False,False
g010_weak_distractor,10,weak_distractor,competition,Copper,Silver,-0.05595814436674118,18.6875,17.703125,clean,policy_boundary_guarded,0.984375,-0.055958144,0.984375,clean,0.0,0.0,False,False
g010_competition_balanced,10,competition_balanced,competition,Copper,Silver,-0.13028696179389954,18.5,17.578125,clean,policy_boundary_guarded,0.921875,-0.13028696,0.921875,clean,0.0,0.0,False,False
g010_direct_conflict,10,direct_conflict,competition,Copper,Silver,0.36064985394477844,18.78125,17.46875,clean,policy_boundary_guarded,1.3125,0.35834512,1.3125,clean,0.0,0.0023047327995300293,False,False
g010_closure_update,10,closure_update,closure,Copper,Silver,-0.4348664879798889,18.875,18.28125,clean,policy_boundary_guarded,0.59375,-0.908966,0.015625,clean,0.578125,0.4740995168685913,False,False
g010_closure_override,10,closure_override,closure,Copper,Silver,0.05255906283855438,19.625,18.5,clean,policy_boundary_guarded,1.125,-0.69679904,0.328125,clean,0.796875,0.7493581026792526,False,False
