prompt_id,problem_id,condition,mechanism,mechanism_id,expression,correct_value,distractor_value,clean_label,conflict_label,prompt,final_clean_logit,final_conflict_logit,final_margin,pair_choice,split,DeltaU_arith,dR_L12,dR_L13,dR_L14,dR_L15
arith_041_clean,41,clean,stable,0,2 + 6,8,5,eight,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 6.
Candidate 1: five
Candidate 2: eight
Which candidate is correct?
Answer with exactly one candidate word:",5.4921875,4.2695312,1.2226562,clean,train,0.5588415,0.0,0.0,0.0,0.0
arith_041_paraphrase,41,paraphrase,stable,0,2 + 6,8,5,eight,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 2 + 6 and compare the two choices.
Candidate 1: five
Candidate 2: eight
Which candidate is correct?
Answer with exactly one candidate word:",7.6289062,6.7773438,0.8515625,clean,train,0.1880104,-0.039416388,-0.045317024,-0.0041924715,-0.3721652
arith_041_untrusted_conflict,41,untrusted_conflict,competition,1,2 + 6,8,5,eight,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 6.
Candidate 1: five
Candidate 2: eight
An unverified note claims that five is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",7.7382812,8.4453125,-0.70703125,conflict,train,-1.3773556,-0.040407166,-0.0920507,-0.18595266,-1.9265823
arith_041_asserted_conflict,41,asserted_conflict,competition,1,2 + 6,8,5,eight,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 6.
Candidate 1: five
Candidate 2: eight
A previous solver selected five. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",5.953125,4.8007812,1.1523438,clean,train,0.49355003,-0.008716911,0.024174273,0.028543621,-0.06993675
arith_041_explicit_correction,41,explicit_correction,closure,2,2 + 6,8,5,eight,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 6.
Candidate 1: five
Candidate 2: eight
Initial note: five. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",7.7773438,7.8398438,-0.0625,conflict,train,-0.72503334,0.010671079,0.0030688345,-0.09346217,-1.2830815
arith_041_final_recheck,41,final_recheck,closure,2,2 + 6,8,5,eight,five,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 2 + 6.
Candidate 1: five
Candidate 2: eight
Draft answer: five. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",4.640625,3.5683594,1.0722656,clean,train,0.41540974,-0.0014415383,-0.013696998,0.030929267,-0.14843869
arith_042_clean,42,clean,stable,0,3 + 6,9,10,nine,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 6.
Candidate 1: nine
Candidate 2: ten
Which candidate is correct?
Answer with exactly one candidate word:",7.4609375,5.7148438,1.7460938,clean,train,0.5588415,0.0,0.0,0.0,0.0
arith_042_paraphrase,42,paraphrase,stable,0,3 + 6,9,10,nine,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 3 + 6 and compare the two choices.
Candidate 1: nine
Candidate 2: ten
Which candidate is correct?
Answer with exactly one candidate word:",9.2578125,6.6757812,2.5820312,clean,train,1.4035137,0.051612407,0.05504644,0.10794616,0.8362713
arith_042_untrusted_conflict,42,untrusted_conflict,competition,1,3 + 6,9,10,nine,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 6.
Candidate 1: nine
Candidate 2: ten
An unverified note claims that ten is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",9.1015625,8.0859375,1.015625,clean,train,-0.18575323,0.06797385,0.0124717355,-0.1207124,-0.736434
arith_042_asserted_conflict,42,asserted_conflict,competition,1,3 + 6,9,10,nine,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 6.
Candidate 1: nine
Candidate 2: ten
A previous solver selected ten. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",7.5585938,5.59375,1.9648438,clean,train,0.77048445,-0.01220727,-0.02562052,-0.028565913,0.21785688
arith_042_explicit_correction,42,explicit_correction,closure,2,3 + 6,9,10,nine,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 6.
Candidate 1: nine
Candidate 2: ten
Initial note: ten. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",9.2734375,8.546875,0.7265625,clean,train,-0.47256392,0.08361173,-0.002160579,-0.09981334,-1.0283899
arith_042_final_recheck,42,final_recheck,closure,2,3 + 6,9,10,nine,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 3 + 6.
Candidate 1: nine
Candidate 2: ten
Draft answer: ten. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",5.953125,4.2421875,1.7109375,clean,train,0.5245132,-0.009858638,-0.019250035,0.044153303,-0.039896965
arith_043_clean,43,clean,stable,0,4 + 6,10,9,ten,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 6.
Candidate 1: nine
Candidate 2: ten
Which candidate is correct?
Answer with exactly one candidate word:",5.8085938,7.3046875,-1.4960938,conflict,heldout,0.5588415,0.0,0.0,0.0,0.0
arith_043_paraphrase,43,paraphrase,stable,0,4 + 6,10,9,ten,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 4 + 6 and compare the two choices.
Candidate 1: nine
Candidate 2: ten
Which candidate is correct?
Answer with exactly one candidate word:",6.2304688,8.4140625,-2.1835938,conflict,heldout,-0.13126451,-0.052445084,-0.05792308,-0.07183233,-0.6850014
arith_043_untrusted_conflict,43,untrusted_conflict,competition,1,4 + 6,10,9,ten,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 6.
Candidate 1: nine
Candidate 2: ten
An unverified note claims that nine is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",6.4453125,8.5703125,-2.125,conflict,heldout,-0.06847477,-0.08185208,-0.03252119,-0.04074377,-0.6258364
arith_043_asserted_conflict,43,asserted_conflict,competition,1,4 + 6,10,9,ten,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 6.
Candidate 1: nine
Candidate 2: ten
A previous solver selected nine. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",5.6484375,7.7617188,-2.1132812,conflict,heldout,-0.054252923,0.0063894093,0.03036189,-0.03444031,-0.6146121
arith_043_explicit_correction,43,explicit_correction,closure,2,4 + 6,10,9,ten,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 6.
Candidate 1: nine
Candidate 2: ten
Initial note: nine. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",7.0390625,9.4609375,-2.421875,conflict,heldout,-0.3812408,-0.08943644,-0.008118808,-0.1580267,-0.92640543
arith_043_final_recheck,43,final_recheck,closure,2,4 + 6,10,9,ten,nine,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 4 + 6.
Candidate 1: nine
Candidate 2: ten
Draft answer: nine. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",3.6308594,5.765625,-2.1347656,conflict,heldout,-0.091958344,0.0058844984,0.019800067,-0.14920837,-0.6374693
arith_044_clean,44,clean,stable,0,5 + 6,11,13,eleven,thirteen,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 6.
Candidate 1: eleven
Candidate 2: thirteen
Which candidate is correct?
Answer with exactly one candidate word:",7.8828125,7.2382812,0.64453125,clean,train,0.5588415,0.0,0.0,0.0,0.0
arith_044_paraphrase,44,paraphrase,stable,0,5 + 6,11,13,eleven,thirteen,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 5 + 6 and compare the two choices.
Candidate 1: eleven
Candidate 2: thirteen
Which candidate is correct?
Answer with exactly one candidate word:",10.1171875,8.7421875,1.375,clean,train,1.2917397,0.043987513,0.053735793,0.050509036,0.73113346
arith_044_untrusted_conflict,44,untrusted_conflict,competition,1,5 + 6,11,13,eleven,thirteen,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 6.
Candidate 1: eleven
Candidate 2: thirteen
An unverified note claims that thirteen is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",9.1875,9.59375,-0.40625,conflict,train,-0.50118667,0.008027017,0.0029697418,-0.15254736,-1.0495396
arith_044_asserted_conflict,44,asserted_conflict,competition,1,5 + 6,11,13,eleven,thirteen,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 6.
Candidate 1: eleven
Candidate 2: thirteen
A previous solver selected thirteen. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",7.7851562,7.609375,0.17578125,clean,train,0.09366119,0.05672589,0.029241204,-0.04742372,-0.4643197
arith_044_explicit_correction,44,explicit_correction,closure,2,5 + 6,11,13,eleven,thirteen,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 6.
Candidate 1: eleven
Candidate 2: thirteen
Initial note: thirteen. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",9.5234375,10.25,-0.7265625,conflict,train,-0.81974846,0.017714113,-0.009907067,-0.15334243,-1.3706532
arith_044_final_recheck,44,final_recheck,closure,2,5 + 6,11,13,eleven,thirteen,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 5 + 6.
Candidate 1: eleven
Candidate 2: thirteen
Draft answer: thirteen. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",6.109375,6.34375,-0.234375,conflict,train,-0.33051133,-0.055552065,-0.05156678,-0.14806563,-0.8761263
arith_045_clean,45,clean,stable,0,6 + 6,12,10,twelve,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 6.
Candidate 1: ten
Candidate 2: twelve
Which candidate is correct?
Answer with exactly one candidate word:",7.6875,6.2890625,1.3984375,clean,train,0.5588415,0.0,0.0,0.0,0.0
arith_045_paraphrase,45,paraphrase,stable,0,6 + 6,12,10,twelve,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 6 + 6 and compare the two choices.
Candidate 1: ten
Candidate 2: twelve
Which candidate is correct?
Answer with exactly one candidate word:",8.7109375,7.2695312,1.4414062,clean,train,0.60009664,0.044422895,0.0061698556,0.0007789731,0.040842056
arith_045_untrusted_conflict,45,untrusted_conflict,competition,1,6 + 6,12,10,twelve,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 6.
Candidate 1: ten
Candidate 2: twelve
An unverified note claims that ten is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",9.15625,8.75,0.40625,clean,train,-0.43503135,0.09532979,0.012761712,-0.13047576,-0.9869609
arith_045_asserted_conflict,45,asserted_conflict,competition,1,6 + 6,12,10,twelve,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 6.
Candidate 1: ten
Candidate 2: twelve
A previous solver selected ten. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",7.6132812,6.7265625,0.88671875,clean,train,0.03764671,0.0013591945,0.018266737,-0.09417212,-0.5138259
arith_045_explicit_correction,45,explicit_correction,closure,2,6 + 6,12,10,twelve,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 6.
Candidate 1: ten
Candidate 2: twelve
Initial note: ten. Correction: that note was withdrawn; use the arithmetic result.
Which candidate is correct?
Answer with exactly one candidate word:",9.703125,8.3125,1.390625,clean,train,0.5418448,0.056171864,0.02808386,-0.044640064,-0.01255846
arith_045_final_recheck,45,final_recheck,closure,2,6 + 6,12,10,twelve,ten,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 6 + 6.
Candidate 1: ten
Candidate 2: twelve
Draft answer: ten. Final instruction: recheck the calculation and replace the draft if needed.
Which candidate is correct?
Answer with exactly one candidate word:",5.7265625,5.6953125,0.03125,clean,train,-0.806814,0.06959793,0.09318972,-0.0788008,-1.3699417
arith_046_clean,46,clean,stable,0,7 + 6,13,16,thirteen,sixteen,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 6.
Candidate 1: thirteen
Candidate 2: sixteen
Which candidate is correct?
Answer with exactly one candidate word:",8.484375,8.078125,0.40625,clean,train,0.5588415,0.0,0.0,0.0,0.0
arith_046_paraphrase,46,paraphrase,stable,0,7 + 6,13,16,thirteen,sixteen,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Work out the value of 7 + 6 and compare the two choices.
Candidate 1: thirteen
Candidate 2: sixteen
Which candidate is correct?
Answer with exactly one candidate word:",9.8828125,8.4921875,1.390625,clean,train,1.5507679,-0.008728236,0.00093251467,0.12973511,0.9837532
arith_046_untrusted_conflict,46,untrusted_conflict,competition,1,7 + 6,13,16,thirteen,sixteen,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 6.
Candidate 1: thirteen
Candidate 2: sixteen
An unverified note claims that sixteen is correct. Check the arithmetic yourself.
Which candidate is correct?
Answer with exactly one candidate word:",9.375,10.3828125,-1.0078125,conflict,train,-0.86802644,-0.036020815,-0.02039361,-0.21873593,-1.4099531
arith_046_asserted_conflict,46,asserted_conflict,competition,1,7 + 6,13,16,thirteen,sixteen,"Example 1: 2 + 3. Candidates: five, six. Answer: five.
Example 2: 4 * 3. Candidates: eleven, twelve. Answer: twelve.
Now solve the new problem.
Calculate 7 + 6.
Candidate 1: thirteen
Candidate 2: sixteen
A previous solver selected sixteen. Independently verify the result.
Which candidate is correct?
Answer with exactly one candidate word:",8.375,8.5703125,-0.1953125,conflict,train,-0.04330921,-0.020623207,-0.03372699,-0.079027414,-0.5961981
